,Unnamed: 0,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking,new_id,sub_ID_count
16146,18079,53859236,64.0,3.171875,115.03125,4.09375,2.3828125,1.515625,1.0,3.0,10.0,0.0,0.0,-0.000122,0.000244,64.0_1527,61
16147,18080,53951465,64.0,2.9296875,115.1875,4.09375,2.3828125,1.515625,1.0,3.0,9.0,0.0,0.0,-0.000122,0.000244,64.0_1527,61
16148,18081,54056358,64.0,2.6953125,115.3359375,4.09375,2.3828125,1.515625,1.0,3.0,8.0,0.0,0.0,-0.000122,0.000244,64.0_1527,61
16149,18082,54155937,64.0,2.453125,115.4921875,4.09375,2.3828125,1.515625,1.0,3.0,7.0,0.0,0.0,-6.1e-05,0.000244,64.0_1527,61
16150,18083,54257706,64.0,2.21875,115.640625,4.09375,2.3828125,1.515625,1.0,3.0,6.0,0.0,0.0,-6.1e-05,0.000244,64.0_1527,61
16151,18084,54357735,64.0,0.3984375,115.2890625,5.0,3.609375,1.5234375,1.0,4.0,7.0,112.7734375,1.5234375,0.0,0.000305,64.0_1527,61
16152,18085,54458534,64.0,-0.859375,115.0703125,5.2109375,4.3125,0.9453125,0.0,4.0,8.0,112.96875,0.953125,0.0,0.000305,64.0_1527,61
16153,18086,54556877,64.0,-2.3984375,114.875,5.2265625,5.1953125,0.7265625,0.0,2.0,9.0,112.96875,0.8203125,0.000122,0.000305,64.0_1527,61
16154,18087,54651656,64.0,-3.7890625,114.7109375,5.15625,5.890625,0.0,0.0,2.0,10.0,113.171875,0.0,0.000244,0.000305,64.0_1527,61
16155,18088,54756345,64.0,-4.375,114.7109375,5.15625,5.890625,0.0,0.0,3.0,10.0,0.0,0.0,0.000244,0.000305,64.0_1527,61
16156,18089,54862064,64.0,-4.96875,114.7109375,5.15625,5.890625,0.0,0.0,3.0,10.0,0.0,0.0,0.000305,0.000305,64.0_1527,61
16157,18090,54955513,64.0,-5.5546875,114.7109375,5.15625,5.890625,0.0,0.0,3.0,9.0,0.0,0.0,0.000366,0.000305,64.0_1527,61
16158,18091,55058756,64.0,-5.8671875,114.5,5.125,5.65625,-0.2734375,0.0,4.0,10.0,113.171875,0.0,0.000366,0.000305,64.0_1527,61
16159,18092,55157535,64.0,-6.4296875,114.46875,5.125,5.65625,-0.2734375,0.0,3.0,9.0,0.0,0.0,0.000427,0.000305,64.0_1527,61
16160,18093,55256494,64.0,-6.5078125,114.2890625,5.03125,5.2421875,-0.2890625,0.0,4.0,10.0,113.171875,0.0,0.000427,0.000305,64.0_1527,61
16161,18094,55355693,64.0,-7.03125,114.265625,5.03125,5.2421875,-0.2890625,0.0,3.0,9.0,0.0,0.0,0.000427,0.000305,64.0_1527,61
16162,18095,55462852,64.0,-8.171875,114.1484375,5.03125,5.78125,0.515625,0.0,4.0,10.0,113.765625,0.953125,0.000549,0.000305,64.0_1527,61
16163,18096,55555531,64.0,-8.5390625,114.15625,4.9375,5.609375,1.265625,1.0,4.0,11.0,113.96875,1.7109375,0.000549,0.000305,64.0_1527,61
16164,18097,55653660,64.0,-8.984375,114.21875,4.921875,5.4921875,0.3671875,0.0,2.0,12.0,113.96875,0.7578125,0.00061,0.000305,64.0_1527,61
16165,18098,55757139,64.0,-9.53125,114.2578125,4.921875,5.4921875,0.3671875,0.0,3.0,12.0,0.0,0.0,0.00061,0.000305,64.0_1527,61
16166,18099,55852028,64.0,-10.0859375,114.296875,4.921875,5.4921875,0.3671875,0.0,3.0,12.0,0.0,0.0,0.0006709999999999999,0.000305,64.0_1527,61
16167,18100,55950807,64.0,-10.1640625,114.3125,4.84375,5.046875,0.140625,0.0,4.0,13.0,114.3671875,0.5703125,0.0006709999999999999,0.000305,64.0_1527,61
16168,18101,56052638,64.0,-10.375,114.3046875,4.859375,4.7734375,-0.0234375,0.0,4.0,14.0,114.3671875,0.375,0.0006709999999999999,0.000305,64.0_1527,61
16169,18102,56149857,64.0,-10.53125,114.3046875,4.8203125,4.484375,0.203125,0.0,2.0,15.0,114.5625,0.6328125,0.0006709999999999999,0.000305,64.0_1527,61
16170,18103,56259156,64.0,-10.984375,114.328125,4.8203125,4.484375,0.203125,0.0,3.0,15.0,0.0,0.0,0.000732,0.000305,64.0_1527,61
16171,18104,56353914,64.0,-11.4296875,114.34375,4.8203125,4.484375,0.203125,0.0,3.0,15.0,0.0,0.0,0.000732,0.000305,64.0_1527,61
16172,18105,56453723,64.0,-11.8828125,114.3671875,4.8203125,4.484375,0.203125,0.0,3.0,14.0,0.0,0.0,0.000793,0.000305,64.0_1527,61
16173,18106,56558960,64.0,-11.7109375,114.359375,4.875,3.9609375,-0.1328125,0.0,4.0,15.0,114.3671875,0.25,0.000793,0.000305,64.0_1527,61
16174,18107,56657929,64.0,-12.3203125,114.265625,4.7890625,4.140625,-0.2421875,0.0,4.0,16.0,114.3671875,0.1875,0.000793,0.000305,64.0_1527,61
16175,18108,56753628,64.0,-12.140625,114.2890625,4.703125,3.640625,-0.2421875,0.0,2.0,17.0,114.765625,0.125,0.000793,0.000305,64.0_1527,61
16176,18109,56852457,64.0,-12.5078125,114.265625,4.703125,3.640625,-0.2421875,0.0,3.0,17.0,0.0,0.0,0.000793,0.000305,64.0_1527,61
16177,18110,56951616,64.0,-12.875,114.234375,4.703125,3.640625,-0.2421875,0.0,3.0,17.0,0.0,0.0,0.0008539999999999999,0.000305,64.0_1527,61
16178,18111,57053546,64.0,-13.234375,114.2109375,4.703125,3.640625,-0.2421875,0.0,3.0,16.0,0.0,0.0,0.0008539999999999999,0.000305,64.0_1527,61
16179,18112,57157195,64.0,-13.6015625,114.1875,4.703125,3.640625,-0.2421875,0.0,3.0,15.0,0.0,0.0,0.000915,0.000305,64.0_1527,61
16180,18113,57257194,64.0,-13.9609375,114.1640625,4.703125,3.640625,-0.2421875,0.0,3.0,14.0,0.0,0.0,0.000915,0.000305,64.0_1527,61
16181,18114,57355803,64.0,-14.328125,114.1328125,4.703125,3.640625,-0.2421875,0.0,3.0,13.0,0.0,0.0,0.000915,0.000305,64.0_1527,61
16182,18115,57451931,64.0,-14.6953125,114.109375,4.703125,3.640625,-0.2421875,0.0,3.0,12.0,0.0,0.0,0.000976,0.000305,64.0_1527,61
16183,18116,57551217,64.0,-15.0546875,114.0859375,4.703125,3.640625,-0.2421875,0.0,3.0,11.0,0.0,0.0,0.000976,0.000305,64.0_1527,61
16184,18117,57653836,64.0,-16.15625,113.828125,4.578125,4.171875,-0.796875,0.0,4.0,12.0,115.1640625,-0.1796875,0.001037,0.000305,64.0_1527,61
16185,18118,57754245,64.0,-16.578125,113.75,4.578125,4.171875,-0.796875,0.0,3.0,11.0,0.0,0.0,0.001098,0.000305,64.0_1527,61
16186,18119,57859364,64.0,-16.9921875,113.6640625,4.578125,4.171875,-0.796875,0.0,3.0,10.0,0.0,0.0,0.001098,0.000305,64.0_1527,61
16187,18120,57960173,64.0,-17.4140625,113.5859375,4.578125,4.171875,-0.796875,0.0,3.0,9.0,0.0,0.0,0.001159,0.000305,64.0_1527,61
16188,18121,58058736,64.0,-17.828125,113.5078125,4.578125,4.171875,-0.796875,0.0,3.0,8.0,0.0,0.0,0.001159,0.000305,64.0_1527,61
16189,18122,58163255,64.0,-19.734375,112.3515625,5.953125,5.1796875,-2.125,1.0,4.0,9.0,112.375,-1.1953125,0.001342,0.000366,64.0_1527,61
16190,18123,58253844,64.0,-20.53125,111.703125,4.328125,5.3828125,-2.1875,1.0,4.0,10.0,111.578125,-1.1953125,0.001403,0.000244,64.0_1527,61
16191,18124,58356693,64.0,-21.0703125,111.484375,4.328125,5.3828125,-2.1875,1.0,3.0,9.0,0.0,0.0,0.001403,0.000244,64.0_1527,61
16194,18127,59449363,64.0,9.421875,21.453125,0.1328125,0.0,-2.109375,1.0,1.0,0.0,23.4375,-2.109375,-0.00305,0.0,64.0_1529,6
16195,18128,59553707,64.0,9.1328125,21.4453125,0.1328125,0.0078125,-2.34375,1.0,1.0,1.0,23.1953125,-2.171875,-0.002989,0.0,64.0_1529,6
16196,18129,59653706,64.0,8.96875,21.28125,0.21875,0.0078125,-2.34375,1.0,1.0,2.0,23.03125,-2.171875,-0.002928,6.1e-05,64.0_1529,6
16197,18130,59750955,64.0,8.4375,21.296875,0.546875,0.0390625,-2.375,1.0,1.0,3.0,22.8671875,-2.234375,-0.002806,0.000183,64.0_1529,6
16198,18131,59857394,64.0,8.125,21.1796875,0.65625,0.0703125,-2.421875,1.0,1.0,4.0,22.625,-2.296875,-0.002684,0.000183,64.0_1529,6
16199,18132,59959423,64.0,7.8046875,21.0390625,0.75,0.1328125,-2.453125,1.0,2.0,5.0,22.3828125,-2.3671875,-0.002623,0.000244,64.0_1529,6
16200,18133,57229,65.0,16.046875,178.25,13.6015625,-0.515625,-0.015625,0.0,3.0,29.0,0.0,0.0,-0.00061,0.000549,65.0_1530,6
16201,18134,155373,65.0,16.1015625,178.25,13.6015625,-0.515625,-0.015625,0.0,3.0,28.0,0.0,0.0,-0.00061,0.000549,65.0_1530,6
16202,18135,257237,65.0,16.1484375,178.25,13.6015625,-0.515625,-0.015625,0.0,3.0,27.0,0.0,0.0,-0.00061,0.000549,65.0_1530,6
16203,18136,761933,65.0,13.9375,33.3203125,0.5625,0.0,-28.5703125,1.0,1.0,0.0,36.1328125,-28.5703125,-0.002928,0.000122,65.0_1530,6
16204,18137,865190,65.0,12.1796875,32.2421875,0.4921875,0.1015625,-30.6953125,1.0,1.0,1.0,33.7734375,-28.828125,-0.002684,6.1e-05,65.0_1530,6
16205,18138,1361636,65.0,15.0234375,43.453125,0.0,0.0,33.9765625,1.0,1.0,0.0,45.984375,33.9765625,-0.00244,0.0,65.0_1530,6
16208,18141,3358660,65.0,5.7109375,42.7421875,0.671875,0.0,1.28125,1.0,1.0,0.0,43.1328125,1.28125,-0.000915,0.000122,65.0_1532,20
16209,18142,3458668,65.0,7.0546875,43.7734375,0.671875,0.0078125,0.0390625,0.0,1.0,1.0,44.5859375,0.0,-0.001159,6.1e-05,65.0_1532,20
16210,18143,3558290,65.0,7.0,43.8046875,0.6796875,0.0078125,0.0,0.0,1.0,2.0,44.78125,0.0,-0.001159,6.1e-05,65.0_1532,20
16211,18144,3756478,65.0,7.3046875,43.390625,0.40625,-0.03125,1.4140625,1.0,1.0,4.0,43.625,1.40625,-0.00122,6.1e-05,65.0_1532,20
16212,18145,3860756,65.0,7.2890625,43.5234375,0.3984375,-0.0234375,1.4140625,1.0,2.0,5.0,43.8671875,1.40625,-0.00122,6.1e-05,65.0_1532,20
16213,18146,3960765,65.0,7.2890625,43.6640625,0.3984375,-0.0234375,1.4140625,1.0,3.0,5.0,0.0,0.0,-0.00122,6.1e-05,65.0_1532,20
16214,18147,4057198,65.0,7.1171875,44.640625,0.8828125,0.0859375,0.2109375,0.0,4.0,6.0,48.1796875,0.0,-0.001159,0.000122,65.0_1532,20
16215,18148,4159015,65.0,7.1484375,44.515625,0.8046875,0.0546875,1.0625,1.0,4.0,7.0,44.3515625,1.28125,-0.001159,0.000122,65.0_1532,20
16216,18149,4262112,65.0,7.1484375,44.625,0.8046875,0.0546875,1.0625,1.0,3.0,7.0,0.0,0.0,-0.001159,0.000122,65.0_1532,20
16217,18150,4358390,65.0,7.140625,44.7265625,0.8046875,0.0546875,1.0625,1.0,3.0,7.0,0.0,0.0,-0.001159,0.000122,65.0_1532,20
16218,18151,4858729,65.0,6.59375,45.0859375,0.7109375,0.0,-11.6171875,1.0,1.0,0.0,45.578125,-11.6171875,-0.001037,0.000122,65.0_1532,20
16219,18152,5857617,65.0,4.4375,64.21875,0.0,0.0,-12.0,1.0,1.0,0.0,64.375,-12.0,-0.000427,0.0,65.0_1532,20
16220,18153,6354514,65.0,1.34375,79.0,3.078125,0.0,0.0,0.0,1.0,0.0,79.078125,0.0,-6.1e-05,0.000244,65.0_1532,20
16221,18154,6456743,65.0,1.3671875,79.0,3.078125,0.0,0.0,0.0,1.0,1.0,79.078125,0.0,-6.1e-05,0.000244,65.0_1532,20
16222,18155,8457111,65.0,3.4140625,78.859375,4.6640625,0.0,0.0,0.0,1.0,0.0,79.078125,0.0,-0.000244,0.000427,65.0_1532,20
16223,18156,8564433,65.0,2.921875,78.90625,4.6640625,0.0,0.0,0.0,1.0,1.0,79.078125,0.0,-0.000183,0.000427,65.0_1532,20
16224,18157,8661392,65.0,2.4609375,77.9453125,4.484375,0.0078125,0.0,0.0,1.0,2.0,76.8828125,0.0,-0.000183,0.000427,65.0_1532,20
16225,18158,8763631,65.0,2.28125,77.578125,4.40625,0.0234375,0.0,0.0,1.0,3.0,76.8828125,0.0,-0.000122,0.000427,65.0_1532,20
16226,18159,8858960,65.0,1.6875,77.9609375,4.4765625,0.1171875,0.0,0.0,1.0,4.0,79.2734375,0.0,-6.1e-05,0.000427,65.0_1532,20
16227,18160,20556936,65.0,3.4296875,40.453125,0.6328125,0.0,-43.859375,1.0,1.0,0.0,40.609375,-43.859375,-0.000549,0.000122,65.0_1532,20
16229,18162,22060173,65.0,2.4453125,33.3515625,0.515625,0.0,17.59375,1.0,1.0,0.0,33.453125,17.59375,-0.000488,0.000122,65.0_1534,70
16230,18163,22561448,65.0,1.7734375,34.046875,0.53125,0.0,17.59375,1.0,1.0,0.0,34.1015625,17.59375,-0.000305,0.000122,65.0_1534,70
16231,18164,23061901,65.0,0.5859375,60.125,0.9375,0.0,39.2421875,1.0,1.0,0.0,60.140625,39.2421875,0.0,0.000122,65.0_1534,70
16232,18165,23554095,65.0,4.3515625,34.96875,0.0,0.0,34.0390625,1.0,1.0,0.0,35.2421875,34.0390625,-0.0008539999999999999,0.0,65.0_1534,70
16233,18166,24560724,65.0,7.703125,31.8671875,0.5078125,0.0,9.7578125,1.0,1.0,0.0,32.796875,9.7578125,-0.0017690000000000002,6.1e-05,65.0_1534,70
16234,18167,24658683,65.0,6.390625,35.984375,0.6015625,0.171875,2.7578125,1.0,1.0,1.0,36.7890625,2.5625,-0.001281,0.000122,65.0_1534,70
16235,18168,24756252,65.0,5.390625,36.5390625,0.7578125,0.2109375,1.25,1.0,1.0,2.0,36.9453125,1.1484375,-0.001037,0.000122,65.0_1534,70
16236,18169,25756449,65.0,8.53125,37.6171875,0.0,0.0,36.4140625,1.0,1.0,0.0,38.578125,36.4140625,-0.0016469999999999998,0.0,65.0_1534,70
16237,18170,25855228,65.0,7.4921875,38.8125,0.0,-0.015625,37.890625,1.0,1.0,1.0,38.7421875,37.25,-0.001403,0.0,65.0_1534,70
16238,18171,26352011,65.0,3.65625,39.0546875,0.0,0.0,3.3984375,1.0,1.0,0.0,39.2265625,3.3984375,-0.00061,0.0,65.0_1534,70
16239,18172,26854405,65.0,7.765625,30.9375,0.4921875,0.0,3.078125,1.0,1.0,0.0,31.90625,3.078125,-0.00183,6.1e-05,65.0_1534,70
16240,18173,26957244,65.0,6.796875,31.3046875,0.5,0.078125,0.0859375,0.0,1.0,1.0,31.65625,0.0,-0.001586,0.000122,65.0_1534,70
16241,18174,27057186,65.0,6.4453125,31.2421875,0.40625,0.0859375,0.015625,0.0,1.0,2.0,31.65625,0.0,-0.001464,6.1e-05,65.0_1534,70
16242,18175,27260833,65.0,6.1640625,31.1875,0.328125,0.109375,0.015625,0.0,1.0,4.0,31.65625,0.0,-0.001403,6.1e-05,65.0_1534,70
16243,18176,27361022,65.0,6.09375,31.1796875,0.3046875,0.125,0.0234375,0.0,2.0,5.0,31.65625,0.0,-0.001403,6.1e-05,65.0_1534,70
16244,18177,27456160,65.0,6.0234375,31.171875,0.2890625,0.1484375,0.0234375,0.0,2.0,6.0,31.65625,0.0,-0.001403,6.1e-05,65.0_1534,70
16245,18178,27559947,65.0,5.953125,31.171875,0.28125,0.171875,0.03125,0.0,2.0,7.0,31.65625,0.0,-0.001403,6.1e-05,65.0_1534,70
16246,18179,27658296,65.0,5.9140625,31.171875,0.265625,0.1796875,0.03125,0.0,2.0,8.0,31.65625,0.0,-0.001342,6.1e-05,65.0_1534,70
16247,18180,27759925,65.0,5.890625,31.1640625,0.2578125,0.1875,0.03125,0.0,2.0,9.0,31.65625,0.0,-0.001342,6.1e-05,65.0_1534,70
16248,18181,27857294,65.0,5.859375,31.1640625,0.25,0.1953125,0.03125,0.0,2.0,10.0,31.65625,0.0,-0.001342,6.1e-05,65.0_1534,70
16249,18182,27956903,65.0,5.8359375,31.1640625,0.2421875,0.1953125,0.03125,0.0,2.0,11.0,31.65625,0.0,-0.001342,6.1e-05,65.0_1534,70
16250,18183,28056518,65.0,5.8046875,31.1640625,0.2421875,0.203125,0.03125,0.0,2.0,12.0,31.65625,0.0,-0.001342,0.0,65.0_1534,70
16251,18184,28158737,65.0,5.8125,31.15625,0.234375,0.1796875,0.03125,0.0,2.0,13.0,31.65625,0.0,-0.001342,0.0,65.0_1534,70
16252,18185,28260146,65.0,5.765625,31.1640625,0.2265625,0.203125,0.03125,0.0,2.0,14.0,31.65625,0.0,-0.001342,0.0,65.0_1534,70
16253,18186,28362005,65.0,5.75,31.1640625,0.2265625,0.203125,0.03125,0.0,3.0,14.0,0.0,0.0,-0.001342,0.0,65.0_1534,70
16254,18187,28458934,65.0,5.7265625,31.171875,0.2265625,0.203125,0.03125,0.0,3.0,14.0,0.0,0.0,-0.001342,0.0,65.0_1534,70
16255,18188,28559145,65.0,5.640625,31.1875,0.21875,0.25,0.046875,0.0,4.0,15.0,31.65625,0.0,-0.001281,0.0,65.0_1534,70
16256,18189,28663204,65.0,5.6171875,31.1875,0.21875,0.25,0.046875,0.0,3.0,15.0,0.0,0.0,-0.001281,0.0,65.0_1534,70
16257,18190,28961601,65.0,5.421875,31.015625,0.1015625,0.3125,0.0546875,0.0,2.0,18.0,30.6015625,0.0,-0.001281,0.0,65.0_1534,70
16258,18191,29056845,65.0,5.34375,30.9765625,0.0859375,0.34375,0.0546875,0.0,2.0,19.0,30.6796875,0.0,-0.00122,0.0,65.0_1534,70
16259,18192,29157044,65.0,5.3046875,30.984375,0.0859375,0.34375,0.0546875,0.0,3.0,19.0,0.0,0.0,-0.00122,0.0,65.0_1534,70
16260,18193,29257453,65.0,5.2734375,30.9921875,0.0859375,0.34375,0.0546875,0.0,3.0,19.0,0.0,0.0,-0.00122,0.0,65.0_1534,70
16261,18194,36060757,65.0,4.890625,181.0234375,1.78125,1.234375,0.03125,0.0,3.0,26.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16262,18195,36158716,65.0,4.859375,181.0234375,1.7890625,1.1796875,0.03125,0.0,4.0,27.0,181.15625,0.0,-0.000122,6.1e-05,65.0_1534,70
16263,18196,36260955,65.0,4.65625,181.1171875,2.7421875,1.234375,0.0234375,0.0,4.0,28.0,182.7578125,0.0,-0.000122,6.1e-05,65.0_1534,70
16264,18197,36361763,65.0,5.03125,181.09375,2.4765625,0.8984375,0.0234375,0.0,2.0,29.0,180.9609375,0.0,-0.000122,6.1e-05,65.0_1534,70
16265,18198,36460542,65.0,4.9453125,181.1015625,2.4765625,0.8984375,0.0234375,0.0,3.0,29.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16266,18199,36559742,65.0,4.8515625,181.1015625,2.4765625,0.8984375,0.0234375,0.0,3.0,29.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16267,18200,36659981,65.0,4.75,181.09375,2.4375,0.90625,0.0234375,0.0,4.0,30.0,180.9609375,0.0,-0.000122,6.1e-05,65.0_1534,70
16268,18201,36760420,65.0,4.4140625,181.1796875,3.5625,1.078125,0.0234375,0.0,4.0,31.0,182.7578125,0.0,-0.000122,0.000122,65.0_1534,70
16269,18202,36862629,65.0,4.3046875,181.1796875,3.5625,1.078125,0.0234375,0.0,3.0,31.0,0.0,0.0,-0.000122,0.000122,65.0_1534,70
16270,18203,36962988,65.0,4.6328125,181.15625,3.0859375,0.7734375,0.015625,0.0,4.0,32.0,180.9609375,0.0,-0.000122,0.000122,65.0_1534,70
16271,18204,37064560,65.0,5.03125,181.140625,2.78125,0.4375,0.0078125,0.0,4.0,33.0,180.9609375,0.0,-0.000122,6.1e-05,65.0_1534,70
16272,18205,37161759,65.0,5.1796875,181.1328125,2.8203125,0.296875,0.0078125,0.0,2.0,34.0,181.15625,0.0,-0.000122,6.1e-05,65.0_1534,70
16273,18206,37260508,65.0,5.15625,181.1328125,2.8203125,0.296875,0.0078125,0.0,3.0,34.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16274,18207,37363576,65.0,5.125,181.1328125,2.8203125,0.296875,0.0078125,0.0,3.0,34.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16275,18208,37459305,65.0,5.09375,181.1328125,2.8203125,0.296875,0.0078125,0.0,3.0,33.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16276,18209,37562023,65.0,5.1796875,181.1171875,2.578125,0.2109375,0.0,0.0,4.0,34.0,180.9609375,0.0,-0.000122,6.1e-05,65.0_1534,70
16277,18210,37659612,65.0,5.15625,181.1171875,2.578125,0.2109375,0.0,0.0,3.0,33.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16278,18211,37759771,65.0,5.1328125,181.1171875,2.578125,0.2109375,0.0,0.0,3.0,32.0,0.0,0.0,-0.000122,6.1e-05,65.0_1534,70
16279,18212,38160996,65.0,4.5390625,181.0,1.390625,0.5859375,0.015625,0.0,4.0,32.0,181.15625,0.0,-0.000122,0.0,65.0_1534,70
16280,18213,38258965,65.0,4.4765625,181.0,1.390625,0.5859375,0.015625,0.0,3.0,31.0,0.0,0.0,-0.000122,0.0,65.0_1534,70
16281,18214,38361614,65.0,4.4140625,181.0,1.390625,0.5859375,0.015625,0.0,3.0,30.0,0.0,0.0,-0.000122,0.0,65.0_1534,70
16282,18215,38455493,65.0,4.359375,181.0,1.390625,0.5859375,0.015625,0.0,3.0,29.0,0.0,0.0,-0.000122,0.0,65.0_1534,70
16283,18216,38558772,65.0,4.296875,181.0,1.390625,0.5859375,0.015625,0.0,3.0,28.0,0.0,0.0,-0.000122,0.0,65.0_1534,70
16284,18217,38661861,65.0,4.0078125,181.328125,0.8828125,0.765625,0.078125,0.0,4.0,29.0,183.15625,0.0625,-6.1e-05,0.0,65.0_1534,70
16285,18218,38763280,65.0,3.9296875,181.3359375,0.8828125,0.765625,0.078125,0.0,3.0,28.0,0.0,0.0,-6.1e-05,0.0,65.0_1534,70
16286,18219,38862679,65.0,4.2734375,181.5234375,0.0,0.4609375,0.015625,0.0,4.0,29.0,182.7578125,0.0,-0.000122,0.0,65.0_1534,70
16287,18220,38959408,65.0,3.3671875,181.703125,0.0,1.109375,0.0234375,0.0,4.0,30.0,182.7578125,0.0,-6.1e-05,0.0,65.0_1534,70
16288,18221,39060138,65.0,3.2578125,181.703125,0.0,1.109375,0.0234375,0.0,3.0,29.0,0.0,0.0,-6.1e-05,0.0,65.0_1534,70
16289,18222,39164617,65.0,3.1484375,181.703125,0.0,1.109375,0.0234375,0.0,3.0,28.0,0.0,0.0,-6.1e-05,0.0,65.0_1534,70
16290,18223,39259696,65.0,2.796875,181.84375,0.0,1.3125,0.015625,0.0,4.0,29.0,182.7578125,0.0,0.0,0.0,65.0_1534,70
16291,18224,39360754,65.0,2.6640625,181.84375,0.0,1.3125,0.015625,0.0,3.0,28.0,0.0,0.0,0.0,0.0,65.0_1534,70
16292,18225,39459333,65.0,2.40625,181.953125,0.0,1.421875,0.015625,0.0,4.0,29.0,182.7578125,0.0,0.0,0.0,65.0_1534,70
16293,18226,39558809,65.0,2.1640625,182.046875,0.0,1.5,0.015625,0.0,4.0,30.0,182.7578125,0.0,0.0,0.0,65.0_1534,70
16294,18227,39666788,65.0,2.015625,182.046875,0.0,1.5,0.015625,0.0,3.0,29.0,0.0,0.0,0.0,0.0,65.0_1534,70
16295,18228,39766167,65.0,1.7109375,182.1171875,0.0,1.640625,0.015625,0.0,4.0,30.0,182.7578125,0.0,0.0,0.0,65.0_1534,70
16296,18229,39864476,65.0,1.546875,182.125,0.0,1.640625,0.015625,0.0,3.0,29.0,0.0,0.0,0.0,0.0,65.0_1534,70
16297,18230,39956555,65.0,1.3828125,182.125,0.0,1.640625,0.015625,0.0,3.0,28.0,0.0,0.0,0.0,0.0,65.0_1534,70
16298,18231,40052078,65.0,1.21875,182.125,0.0,1.640625,0.015625,0.0,3.0,27.0,0.0,0.0,0.0,0.0,65.0_1534,70
16305,18238,43255314,65.0,1.078125,85.296875,4.984375,0.0,0.0,0.0,1.0,0.0,85.453125,0.0,0.0,0.000427,65.0_1538,5
16306,18239,43360813,65.0,1.1328125,85.296875,4.984375,0.0,0.0,0.0,1.0,1.0,85.453125,0.0,0.0,0.000427,65.0_1538,5
16307,18240,43862002,65.0,-0.9375,60.859375,0.9453125,0.0,25.625,1.0,1.0,0.0,60.875,25.625,6.1e-05,0.000122,65.0_1538,5
16308,18241,44351651,65.0,3.34375,24.5859375,0.0,0.0,15.15625,1.0,1.0,0.0,24.8203125,15.15625,-0.000976,0.0,65.0_1538,5
16309,18242,44861011,65.0,4.6640625,62.4765625,0.9765625,0.0,16.4375,1.0,1.0,0.0,62.6640625,16.4375,-0.000488,0.000122,65.0_1538,5
16311,18244,45859943,65.0,3.53125,55.796875,0.0,0.0,0.765625,0.0,1.0,0.0,55.9140625,0.765625,-0.000427,0.0,65.0_1540,23
16312,18245,46358773,65.0,3.3203125,57.109375,0.0,0.0,37.5078125,1.0,1.0,0.0,57.2109375,37.5078125,-0.000366,0.0,65.0_1540,23
16313,18246,47356537,65.0,-0.6875,113.3125,3.2578125,0.0,0.0,0.0,1.0,0.0,113.3671875,0.0,0.0,0.000183,65.0_1540,23
16314,18247,47454306,65.0,-1.0078125,113.15625,3.25,0.0,0.0,0.0,1.0,1.0,113.171875,0.0,6.1e-05,0.000183,65.0_1540,23
16315,18248,47554067,65.0,-0.2734375,113.234375,3.25,-0.0078125,0.0,0.0,1.0,2.0,113.3671875,0.0,0.0,0.000183,65.0_1540,23
16316,18249,47657366,65.0,-0.3125,113.203125,3.25,0.0,0.0,0.0,1.0,3.0,113.171875,0.0,0.0,0.000183,65.0_1540,23
16317,18250,47752035,65.0,-0.8515625,113.1796875,3.25,0.0625,0.0,0.0,1.0,4.0,113.171875,0.0,0.0,0.000183,65.0_1540,23
16318,18251,47858154,65.0,-1.03125,113.1640625,3.2578125,0.1015625,0.0,0.0,2.0,5.0,113.171875,0.0,6.1e-05,0.000183,65.0_1540,23
16319,18252,47956733,65.0,-1.515625,113.15625,3.2578125,0.265625,0.0,0.0,2.0,6.0,113.171875,0.0,6.1e-05,0.000183,65.0_1540,23
16320,18253,48054651,65.0,-1.90625,113.140625,3.265625,0.4296875,0.0,0.0,2.0,7.0,113.171875,0.0,0.000122,0.000183,65.0_1540,23
16321,18254,48158060,65.0,-1.71875,113.140625,3.265625,0.3046875,0.0,0.0,2.0,8.0,113.171875,0.0,6.1e-05,0.000183,65.0_1540,23
16322,18255,48255889,65.0,-1.8515625,113.1328125,3.2578125,0.3671875,0.0,0.0,2.0,9.0,113.171875,0.0,0.000122,0.000183,65.0_1540,23
16323,18256,48357538,65.0,-1.5078125,113.140625,3.2578125,0.09375,0.0,0.0,2.0,10.0,113.171875,0.0,6.1e-05,0.000183,65.0_1540,23
16324,18257,48456717,65.0,-1.515625,113.140625,3.2578125,0.09375,0.0,0.0,3.0,10.0,0.0,0.0,6.1e-05,0.000183,65.0_1540,23
16325,18258,48556304,65.0,-1.5234375,113.140625,3.2578125,0.09375,0.0,0.0,3.0,10.0,0.0,0.0,6.1e-05,0.000183,65.0_1540,23
