,Unnamed: 0,app_stamp,Obj_DistLat,Obj_DistLong,Obj_VrelLong,Obj_VrelLat,Obj_ID,Obj_DynProp,Obj_RCS,ideal_DisLat,ideal_DisLong,sub_ID,sub_ID_count
858,4935,57510732.0,-37.6,23.399999999999977,-1.25,-1.75,5.0,1.0,28.0,-40.700759999999974,21.587024999999976,5_100,21
859,4936,57580726.0,-37.6,23.20000000000005,-1.25,-1.75,5.0,1.0,28.0,-38.824895,22.525074999999976,5_100,21
869,4950,58601066.0,8.200000000000017,38.60000000000002,-1.75,0.0,5.0,2.0,6.5,-1.999999999999972,75.47569000000003,5_104,20
870,4951,58671086.0,8.200000000000017,38.39999999999998,-1.75,0.0,5.0,2.0,3.5,8.200000000000017,37.374650000000024,5_104,20
871,4952,58746095.0,8.200000000000017,37.60000000000002,-1.75,0.0,5.0,2.0,4.0,8.200000000000017,37.08734249999998,5_104,20
872,4953,58816114.0,7.800000000000012,36.39999999999998,-1.75,-1.25,5.0,2.0,5.0,8.200000000000017,36.37466750000002,5_104,20
873,4954,58891493.0,7.600000000000023,36.200000000000045,-1.75,-1.25,5.0,2.0,5.0,6.857762500000012,35.080867499999975,5_104,20
874,4955,58961162.0,6.800000000000012,36.200000000000045,-1.75,-3.25,5.0,3.0,5.0,6.729137500000022,34.98079250000004,5_104,20
875,4956,59036201.0,5.800000000000012,36.200000000000045,-1.75,-5.25,5.0,3.0,3.5,4.361232500000012,34.88681750000004,5_104,20
876,4957,59106207.0,5.400000000000006,36.0,-1.75,-5.25,5.0,3.0,3.5,2.124685000000012,34.974895000000046,5_104,20
877,4958,59181217.0,3.6000000000000227,35.80000000000007,-1.5,-7.5,5.0,3.0,4.5,1.4619750000000056,34.687325,5_104,20
878,4959,59251246.0,3.2000000000000175,35.60000000000002,-1.5,-7.5,5.0,3.0,4.5,-1.6521749999999775,34.74956500000007,5_104,20
879,4960,59326275.0,2.6000000000000227,35.60000000000002,-1.5,-7.5,5.0,3.0,4.5,-2.4271749999999828,34.47456500000002,5_104,20
880,4961,59396294.0,2.0000000000000284,35.39999999999998,-1.5,-7.5,5.0,3.0,1.0,-2.6514249999999775,34.54971500000002,5_104,20
881,4962,59471313.0,1.4000000000000057,35.39999999999998,-1.5,-7.5,5.0,3.0,1.0,-3.626424999999972,34.27471499999998,5_104,20
882,4963,59546362.0,1.0000000000000284,35.200000000000045,-1.5,-7.5,5.0,3.0,1.0,-4.228674999999995,34.27426499999998,5_104,20
883,4964,59616396.0,0.4000000000000057,35.200000000000045,-1.5,-7.5,5.0,3.0,1.0,-4.252549999999972,34.14949000000004,5_104,20
884,4965,59691405.0,-0.19999999999998866,35.0,-1.5,-7.5,5.0,3.0,1.0,-5.2256749999999945,34.074865000000045,5_104,20
885,4966,59761434.0,-1.3999999999999773,34.80000000000007,-1.75,-8.5,5.0,3.0,1.5,-5.452174999999989,33.949565,5_104,20
886,4967,59836453.0,-2.3999999999999773,34.80000000000007,-1.75,-9.0,5.0,3.0,2.0,-7.776614999999977,33.48716750000007,5_104,20
887,4968,59906492.0,-2.999999999999972,34.600000000000016,-1.75,-9.0,5.0,3.0,2.0,-8.703509999999977,33.57431750000007,5_104,20
888,4969,59981501.0,-3.7999999999999825,34.600000000000016,-2.0,-9.0,5.0,3.0,3.0,-9.750809999999973,33.287342500000015,5_104,20
892,5010,2948344.0,-5.199999999999988,156.0,0.0,0.0,6.0,1.0,25.0,6.674612500000006,27.399999999999977,6_106,21
893,5012,3093353.0,-5.799999999999982,156.0,0.0,-1.0,6.0,1.0,18.5,-5.199999999999988,156.0,6_106,21
894,5013,3168352.0,-5.399999999999976,156.0,0.0,0.25,6.0,1.0,17.0,-6.549989999999982,156.0,6_106,21
895,5015,3313410.0,-6.199999999999988,156.20000000000005,0.0,-2.0,6.0,1.0,13.0,-5.037354999999977,156.0,6_106,21
896,5016,3383439.0,-6.9999999999999725,156.20000000000005,0.0,-3.75,6.0,1.0,10.0,-7.600579999999988,156.20000000000005,6_106,21
897,5017,3458458.0,-7.399999999999977,156.20000000000005,0.0,-3.75,6.0,1.0,10.0,-9.813212499999972,156.20000000000005,6_106,21
898,5018,3528597.0,-7.599999999999994,156.20000000000005,0.0,-3.75,6.0,1.0,10.0,-10.030212499999978,156.20000000000005,6_106,21
899,5019,3603424.0,-7.799999999999982,156.20000000000005,0.0,-3.75,6.0,1.0,10.0,-10.406012499999994,156.20000000000005,6_106,21
900,5020,3673452.0,-8.199999999999989,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-10.426049999999982,156.20000000000005,6_106,21
901,5021,3748480.0,-8.399999999999977,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-11.013549999999988,156.38757000000004,6_106,21
902,5022,3823498.0,-8.599999999999994,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-11.213174999999978,156.38754500000005,6_106,21
903,5023,3893736.0,-8.999999999999973,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-11.233924999999994,156.37559500000003,6_106,21
904,5024,3963544.0,-9.199999999999989,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-11.617799999999974,156.37452000000005,6_106,21
905,5025,4038562.0,-9.399999999999975,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-12.01317499999999,156.38754500000005,6_106,21
906,5026,4108645.0,-9.799999999999985,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-12.028112499999976,156.37520750000004,6_106,21
907,5027,4183663.0,-9.999999999999973,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-12.613174999999984,156.38754500000005,6_106,21
908,5028,4253681.0,-10.199999999999989,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-12.625674999999973,156.37504500000006,6_106,21
909,5029,4328700.0,-10.599999999999994,156.20000000000005,0.25,-3.75,6.0,1.0,10.0,-13.01321249999999,156.38754750000004,6_106,21
910,5030,4398728.0,-10.799999999999983,156.4000000000001,0.25,-3.75,6.0,1.0,10.0,-13.226049999999994,156.37507000000005,6_106,21
911,5031,4473747.0,-10.999999999999973,156.4000000000001,0.25,-3.75,6.0,1.0,10.0,-13.613212499999984,156.58754750000008,6_106,21
912,5032,4543765.0,-11.399999999999974,156.4000000000001,0.25,-3.75,6.0,1.0,10.0,-13.625674999999973,156.5750450000001,6_106,21
913,5033,4618782.0,-0.5999999999999943,119.60000000000002,0.0,0.0,6.0,1.0,12.5,-14.213137499999974,156.5875425000001,6_107,5
914,5035,4763839.0,-0.7999999999999828,119.60000000000002,0.0,-0.25,6.0,1.0,14.0,-0.5999999999999943,119.60000000000002,6_107,5
915,5037,4903865.0,-0.7999999999999828,119.80000000000008,0.0,-0.25,6.0,1.0,14.5,-1.1500649999999828,119.60000000000002,6_107,5
916,5071,7364722.0,-0.9999999999999716,119.80000000000008,0.0,0.0,6.0,1.0,16.0,-6.952142499999983,119.80000000000008,6_107,5
917,5251,20403944.0,-0.5999999999999943,119.80000000000008,0.0,0.0,6.0,1.0,15.0,-0.9999999999999716,119.80000000000008,6_107,5
920,5366,28731635.0,9.200000000000015,40.200000000000045,0.0,0.75,6.0,1.0,10.0,26.868025000000014,39.60000000000002,6_109,5
921,5372,29161809.0,9.800000000000011,40.60000000000002,0.0,1.0,6.0,1.0,9.5,12.426305000000015,40.200000000000045,6_109,5
922,5379,29671932.0,9.000000000000027,40.39999999999998,0.0,0.25,6.0,1.0,10.0,14.901230000000012,40.60000000000002,6_109,5
923,5393,30682284.0,8.400000000000006,40.39999999999998,0.0,-0.25,6.0,1.0,10.0,11.525880000000027,40.39999999999998,6_109,5
924,5400,31192441.0,8.200000000000017,40.39999999999998,0.0,-0.25,6.0,1.0,10.0,7.124607500000005,40.39999999999998,6_109,5
925,5465,35899000.0,8.400000000000006,200.6,0.0,0.0,6.0,1.0,14.5,-3.566397499999985,40.39999999999998,6_110,7
926,5466,35969039.0,8.400000000000006,201.6,0.0,0.0,6.0,1.0,14.0,8.400000000000006,200.6,6_110,7
927,5467,36044038.0,8.400000000000006,201.20000000000005,0.0,0.0,6.0,1.0,14.5,8.400000000000006,201.6,6_110,7
928,5469,36189053.0,8.400000000000006,202.0,0.0,0.0,6.0,1.0,14.0,8.400000000000006,201.20000000000005,6_110,7
929,5471,36329101.0,8.400000000000006,202.20000000000005,0.0,0.0,6.0,1.0,13.5,8.400000000000006,202.0,6_110,7
930,5473,36474139.0,8.400000000000006,202.40000000000006,0.0,0.0,6.0,1.0,13.0,8.400000000000006,202.20000000000005,6_110,7
931,5476,36694209.0,8.200000000000017,202.40000000000006,0.0,0.0,6.0,1.0,13.0,8.400000000000006,202.40000000000006,6_110,7
933,5484,37274405.0,14.600000000000026,13.0,0.5,0.0,6.0,1.0,1.0,10.200000000000015,106.0,6_112,12
934,5488,37564565.0,14.800000000000011,13.200000000000045,1.75,0.5,6.0,0.0,1.5,14.600000000000026,14.450800000000001,6_112,12
935,5489,37634575.0,14.800000000000011,13.399999999999974,2.0,0.5,6.0,0.0,1.0,15.150050000000011,14.425175000000046,6_112,12
936,5491,37779623.0,14.800000000000011,13.600000000000026,2.25,0.5,6.0,0.0,1.0,15.52524000000001,16.300959999999975,6_112,12
937,5492,37849672.0,14.800000000000011,13.80000000000007,2.5,0.5,6.0,0.0,1.0,15.15024500000001,15.176102500000027,6_112,12
938,5493,37924661.0,15.000000000000027,14.0,2.75,0.5,6.0,0.0,1.0,15.174945000000012,15.67472500000007,6_112,12
939,5494,37994701.0,15.000000000000027,14.200000000000045,3.0,0.5,6.0,0.0,1.0,15.350200000000026,15.9261,6_112,12
940,5495,38069679.0,15.000000000000027,14.399999999999974,3.25,0.5,6.0,0.0,1.0,15.374890000000027,16.449340000000046,6_112,12
941,5496,38139709.0,15.000000000000027,14.600000000000026,3.5,0.5,6.0,0.0,1.0,15.350150000000026,16.675974999999973,6_112,12
942,5497,38214738.0,15.000000000000027,15.0,3.75,0.5,6.0,0.0,1.0,15.375145000000026,17.226015000000025,6_112,12
943,5498,38284737.0,15.000000000000027,15.200000000000045,4.0,0.5,6.0,1.0,1.0,15.349995000000026,17.6249625,6_112,12
944,5499,38359776.0,15.000000000000027,15.600000000000026,4.25,0.5,6.0,1.0,1.0,15.375195000000026,18.201560000000047,6_112,12
945,5500,38429795.0,16.00000000000003,76.39999999999998,0.0,0.0,6.0,1.0,11.5,15.350095000000026,18.575807500000025,6_113,6
946,5501,38504814.0,15.800000000000011,76.39999999999998,0.0,-0.25,6.0,1.0,11.0,16.00000000000003,76.39999999999998,6_113,6
947,5502,38574860.0,15.800000000000011,76.20000000000005,0.0,-0.25,6.0,1.0,11.0,15.624885000000011,76.39999999999998,6_113,6
948,5509,39085045.0,15.600000000000026,76.20000000000005,0.0,-0.25,6.0,1.0,11.0,14.524537500000012,76.20000000000005,6_113,6
949,5513,39375031.0,15.600000000000026,76.39999999999998,0.0,-0.25,6.0,1.0,11.0,14.875035000000025,76.20000000000005,6_113,6
950,5514,39450060.0,15.800000000000011,76.60000000000002,0.0,0.0,6.0,1.0,11.0,15.412427500000026,76.39999999999998,6_113,6
952,5543,41555750.0,9.200000000000015,97.20000000000003,0.0,0.0,6.0,1.0,12.5,21.250340000000012,19.20000000000005,6_115,6
953,5544,41625857.0,9.400000000000006,97.39999999999998,0.0,0.25,6.0,1.0,12.5,9.200000000000015,97.20000000000003,6_115,6
954,5546,41770905.0,9.600000000000025,97.20000000000003,0.0,0.75,6.0,1.0,11.5,9.762620000000005,97.39999999999998,6_115,6
955,5547,41840954.0,10.000000000000027,97.0,0.0,1.75,6.0,1.0,12.0,10.125367500000024,97.20000000000003,6_115,6
956,5548,41915953.0,10.400000000000006,97.20000000000003,0.0,2.25,6.0,1.0,12.5,11.312482500000026,97.0,6_115,6
957,5550,42060871.0,10.600000000000025,97.20000000000003,0.0,2.25,6.0,1.0,13.5,13.660655000000006,97.20000000000003,6_115,6
958,5561,42856201.0,10.200000000000015,97.20000000000003,0.0,0.25,6.0,1.0,16.5,28.494925000000023,97.20000000000003,6_116,8
959,5562,42926220.0,10.200000000000015,97.0,0.0,0.25,6.0,1.0,16.5,10.375047500000015,97.20000000000003,6_116,8
960,5584,44516710.0,10.400000000000006,97.0,0.0,0.25,6.0,1.0,17.0,14.176225000000017,97.0,6_116,8
961,5617,46897570.0,10.600000000000025,97.0,0.0,0.25,6.0,1.0,16.5,16.352150000000005,97.0,6_116,8
962,5621,47182807.0,10.800000000000011,97.0,0.0,0.5,6.0,1.0,16.0,11.313092500000025,97.0,6_116,8
963,5625,47472673.0,11.000000000000027,97.0,0.0,0.5,6.0,1.0,16.5,12.249330000000011,97.0,6_116,8
964,5629,47762819.0,11.200000000000017,97.0,0.0,0.5,6.0,1.0,16.5,12.450730000000027,97.0,6_116,8
965,5634,48122865.0,11.400000000000004,97.0,0.0,0.5,6.0,1.0,16.5,13.000230000000018,97.0,6_116,8
966,5638,48482980.0,2.6000000000000227,50.200000000000045,0.0,0.0,6.0,1.0,8.5,13.200575000000004,97.0,6_117,19
967,5640,48628097.0,2.200000000000017,50.200000000000045,0.0,-1.0,6.0,1.0,9.0,2.6000000000000227,50.200000000000045,6_117,19
968,5644,48913193.0,2.0000000000000284,50.200000000000045,0.0,-1.0,6.0,1.0,9.0,-0.6509599999999831,50.200000000000045,6_117,19
969,5647,49128301.0,-4.399999999999976,42.39999999999998,0.0,0.0,6.0,1.0,15.0,-0.1510799999999719,50.200000000000045,6_117,19
970,5650,49343408.0,3.8000000000000114,47.0,-1.0,0.0,6.0,0.0,3.0,-4.399999999999976,42.39999999999998,6_117,19
