,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking
14808,13656276,52.0,9.625,28.671875,0.0,0.0,0.0,0.0,2.0,10.0,29.953125,0.0,-0.002379,0.0
14809,13758505,52.0,9.6328125,28.671875,0.0,0.0,0.0,0.0,2.0,11.0,29.953125,0.0,-0.002379,0.0
14810,13857313,52.0,9.6328125,28.6640625,0.0,0.0,0.0,0.0,2.0,12.0,29.953125,0.0,-0.002379,0.0
14811,13955232,52.0,9.65625,28.625,0.0,-0.03125,0.0,0.0,2.0,13.0,29.953125,0.0,-0.002379,0.0
14812,14061361,52.0,9.6796875,28.59375,0.0,-0.046875,-0.0078125,0.0,2.0,14.0,29.953125,0.0,-0.00244,0.0
14813,14155840,52.0,9.703125,28.5625,0.0,-0.0625,-0.015625,0.0,2.0,15.0,29.953125,0.0,-0.00244,0.0
14814,14260149,52.0,9.71875,28.5390625,0.0,-0.0703125,-0.015625,0.0,2.0,16.0,29.953125,0.0,-0.00244,0.0
14815,14356877,52.0,9.734375,28.5234375,0.0,-0.0859375,-0.0234375,0.0,2.0,17.0,29.953125,0.0,-0.00244,0.0
14816,14457296,52.0,9.7421875,28.515625,0.0,-0.0859375,-0.0234375,0.0,2.0,18.0,29.953125,0.0,-0.00244,0.0
14817,14557926,52.0,9.7578125,28.5,0.0,-0.0859375,-0.0234375,0.0,2.0,19.0,29.953125,0.0,-0.00244,0.0
14818,14661185,52.0,9.765625,28.484375,0.0,-0.09375,-0.0234375,0.0,2.0,20.0,29.953125,0.0,-0.00244,0.0
14819,14758144,52.0,9.7734375,28.46875,0.0,-0.09375,-0.0234375,0.0,2.0,21.0,29.953125,0.0,-0.00244,0.0
14820,14859353,52.0,9.78125,28.46875,0.0,-0.09375,-0.0234375,0.0,2.0,22.0,29.953125,0.0,-0.00244,0.0
14821,14954662,52.0,9.7890625,28.453125,0.0,-0.0859375,-0.0234375,0.0,2.0,23.0,29.953125,0.0,-0.00244,0.0
14822,15059565,52.0,9.7890625,28.4453125,0.0,-0.0859375,-0.0234375,0.0,2.0,24.0,29.953125,0.0,-0.00244,0.0
14823,15157714,52.0,9.796875,28.4453125,0.0,-0.0859375,-0.0234375,0.0,2.0,25.0,29.953125,0.0,-0.00244,0.0
14824,15258933,52.0,9.8046875,28.4375,0.0,-0.0859375,-0.0234375,0.0,2.0,26.0,29.953125,0.0,-0.00244,0.0
14825,15359762,52.0,9.8125,28.4375,0.0,-0.0859375,-0.0234375,0.0,2.0,27.0,29.953125,0.0,-0.00244,0.0
14826,15455901,52.0,9.8203125,28.4296875,0.0,-0.0859375,-0.0234375,0.0,2.0,28.0,29.953125,0.0,-0.00244,0.0
14827,15559379,52.0,9.8203125,28.421875,0.0,-0.0703125,-0.015625,0.0,2.0,29.0,29.953125,0.0,-0.00244,0.0
14828,15656278,52.0,9.828125,28.421875,0.0,-0.0703125,-0.015625,0.0,3.0,29.0,0.0,0.0,-0.00244,0.0
14829,15756917,52.0,9.8203125,28.421875,0.0,-0.0625,-0.015625,0.0,4.0,30.0,29.953125,0.0,-0.00244,0.0
14830,15855256,52.0,9.828125,28.4140625,0.0,-0.0625,-0.015625,0.0,3.0,30.0,0.0,0.0,-0.00244,0.0
14831,15957304,52.0,9.8203125,28.4140625,0.0,-0.0546875,-0.015625,0.0,4.0,31.0,29.953125,0.0,-0.00244,0.0
14832,16059183,52.0,9.8125,28.40625,0.0,-0.046875,-0.0078125,0.0,4.0,32.0,29.953125,0.0,-0.00244,0.0
14833,16158762,52.0,9.8046875,28.40625,0.0,-0.046875,-0.0078125,0.0,2.0,33.0,29.953125,0.0,-0.00244,0.0
14834,16259201,52.0,9.8125,28.3984375,0.0,-0.046875,-0.0078125,0.0,2.0,34.0,29.953125,0.0,-0.00244,0.0
14835,16357520,52.0,9.8046875,28.3984375,0.0,-0.0390625,-0.0078125,0.0,2.0,35.0,29.953125,0.0,-0.00244,0.0
14836,16457929,52.0,9.796875,28.3984375,0.0,-0.03125,0.0,0.0,2.0,36.0,29.953125,0.0,-0.00244,0.0
14837,16557293,52.0,9.7890625,28.3984375,0.0,-0.0234375,0.0,0.0,2.0,37.0,29.953125,0.0,-0.00244,0.0
14838,16661152,52.0,9.796875,28.390625,0.0,-0.0234375,0.0,0.0,2.0,38.0,29.953125,0.0,-0.00244,0.0
14839,16761381,52.0,9.796875,28.390625,0.0,-0.0234375,0.0,0.0,3.0,38.0,0.0,0.0,-0.00244,0.0
14840,16861370,52.0,9.8046875,28.390625,0.0,-0.0234375,0.0,0.0,3.0,38.0,0.0,0.0,-0.00244,0.0
14841,16952619,52.0,9.8046875,28.3828125,0.0,-0.0234375,0.0,0.0,4.0,39.0,29.953125,0.0,-0.00244,0.0
14842,17058337,52.0,9.8125,28.3828125,0.0,-0.0234375,0.0,0.0,4.0,40.0,29.953125,0.0,-0.00244,0.0
14843,17160586,52.0,9.8125,28.3828125,0.0,-0.0234375,0.0,0.0,3.0,40.0,0.0,0.0,-0.00244,0.0
14844,17258935,52.0,9.8203125,28.3828125,0.0,-0.0234375,0.0,0.0,3.0,39.0,0.0,0.0,-0.00244,0.0
14845,17366284,52.0,9.890625,28.6640625,0.0078125,-0.1328125,2.140625,1.0,4.0,40.0,32.4765625,2.1171875,-0.00244,0.0
14846,17456683,52.0,9.90625,28.8828125,0.0078125,-0.1328125,2.140625,1.0,3.0,39.0,0.0,0.0,-0.00244,0.0
14847,17556296,52.0,9.921875,29.09375,0.0078125,-0.1328125,2.140625,1.0,3.0,38.0,0.0,0.0,-0.00244,0.0
14848,18055676,52.0,11.859375,32.828125,0.5390625,0.0,36.15625,1.0,1.0,0.0,34.9140625,36.15625,-0.002562,0.000122
14849,18158705,52.0,10.7578125,34.0390625,0.6875,0.1796875,30.7578125,1.0,1.0,1.0,34.671875,29.09375,-0.002257,0.000122
14850,18260934,52.0,9.4921875,36.859375,0.4375,0.1875,31.8203125,1.0,1.0,2.0,37.109375,30.828125,-0.00183,6.1e-05
14851,19258551,52.0,2.2421875,83.0390625,5.6796875,0.0,0.0,0.0,1.0,0.0,83.265625,0.0,-0.000122,0.000488
14852,19356310,52.0,2.2421875,83.0703125,5.6796875,0.0,0.0,0.0,1.0,1.0,83.265625,0.0,-0.000122,0.000488
14853,19456338,52.0,2.4296875,83.046875,5.671875,0.0,0.0,0.0,1.0,2.0,83.265625,0.0,-0.000122,0.000488
14854,19558549,52.0,2.3828125,83.046875,5.671875,0.0,0.0,0.0,1.0,3.0,83.265625,0.0,-0.000122,0.000488
14855,19666048,52.0,2.515625,83.0390625,5.671875,-0.0078125,0.0,0.0,1.0,4.0,83.265625,0.0,-0.000122,0.000488
14856,19756937,52.0,2.4375,83.078125,5.671875,0.0,0.0,0.0,2.0,5.0,83.4609375,0.0,-0.000122,0.000488
14857,19857936,52.0,2.4140625,83.1015625,5.6796875,0.0078125,0.0,0.0,2.0,6.0,83.4609375,0.0,-0.000122,0.000488
14858,19960604,52.0,2.4296875,83.09375,5.671875,0.0,0.0,0.0,2.0,7.0,83.265625,0.0,-0.000122,0.000488
14859,20063606,52.0,2.3359375,83.828125,5.7890625,0.0703125,-0.5234375,0.0,2.0,8.0,84.4609375,-0.6875,-0.000122,0.000488
14860,20158585,52.0,2.3359375,83.7890625,5.7890625,0.0625,-0.8515625,0.0,2.0,9.0,84.4609375,-0.9453125,-0.000122,0.000488
14861,20261344,52.0,2.328125,83.703125,5.7890625,0.0625,-0.8515625,0.0,3.0,9.0,0.0,0.0,-0.000122,0.000488
14862,20364193,52.0,2.3203125,83.6171875,5.7890625,0.0625,-0.8515625,0.0,3.0,9.0,0.0,0.0,-0.000122,0.000488
14863,20457922,52.0,2.296875,83.515625,5.7890625,0.078125,-1.2890625,1.0,4.0,10.0,84.0625,-1.3203125,-0.000122,0.000488
14864,20560546,52.0,2.2890625,83.390625,5.7890625,0.078125,-1.2890625,1.0,3.0,10.0,0.0,0.0,-0.000122,0.000488
14865,20668125,52.0,2.28125,83.2578125,5.7890625,0.078125,-1.2890625,1.0,3.0,9.0,0.0,0.0,-0.000122,0.000488
14866,20760744,52.0,1.765625,82.984375,5.734375,0.515625,-0.015625,0.0,4.0,10.0,79.078125,0.0,-6.1e-05,0.000488
14867,20857583,52.0,1.7109375,82.9765625,5.734375,0.515625,-0.015625,0.0,3.0,9.0,0.0,0.0,-6.1e-05,0.000488
14868,20963372,52.0,1.1484375,82.7265625,5.6953125,0.96875,0.0078125,0.0,4.0,10.0,79.078125,0.0,0.0,0.000488
14869,21062322,52.0,1.046875,82.7265625,5.6953125,0.96875,0.0078125,0.0,3.0,9.0,0.0,0.0,0.0,0.000488
14870,21158661,52.0,1.390625,82.7578125,5.6953125,0.5703125,0.0078125,0.0,4.0,10.0,83.4609375,0.0,-6.1e-05,0.000488
14871,21263129,52.0,1.328125,82.7578125,5.6953125,0.5703125,0.0078125,0.0,3.0,9.0,0.0,0.0,-6.1e-05,0.000488
14872,21354228,52.0,1.2734375,82.7578125,5.6953125,0.5703125,0.0078125,0.0,3.0,8.0,0.0,0.0,0.0,0.000488
14873,21457097,52.0,1.6015625,82.796875,5.6875,0.203125,0.0,0.0,4.0,9.0,83.4609375,0.0,-6.1e-05,0.000488
14874,21561803,52.0,1.96875,82.8046875,5.6875,-0.1484375,0.0,0.0,4.0,10.0,83.265625,0.0,-0.000122,0.000488
14875,21658502,52.0,1.984375,82.8046875,5.6875,-0.1484375,0.0,0.0,3.0,9.0,0.0,0.0,-0.000122,0.000488
14876,21755651,52.0,2.234375,82.8359375,5.6875,-0.375,0.0,0.0,4.0,10.0,83.4609375,0.0,-0.000122,0.000488
14877,21859119,52.0,2.2734375,82.8359375,5.6875,-0.375,0.0,0.0,3.0,9.0,0.0,0.0,-0.000122,0.000488
14878,21960568,52.0,2.3125,82.8359375,5.6875,-0.375,0.0,0.0,3.0,8.0,0.0,0.0,-0.000122,0.000488
14879,22060783,52.0,2.3515625,82.8359375,5.6875,-0.375,0.0,0.0,3.0,7.0,0.0,0.0,-0.000122,0.000488
14880,22157692,52.0,2.390625,82.8359375,5.6875,-0.375,0.0,0.0,3.0,6.0,0.0,0.0,-0.000122,0.000488
14881,22260751,52.0,2.4296875,82.828125,5.6875,-0.375,0.0,0.0,3.0,5.0,0.0,0.0,-0.000122,0.000488
14882,22354439,52.0,2.46875,82.828125,5.6875,-0.375,0.0,0.0,3.0,4.0,0.0,0.0,-0.000122,0.000488
14883,22456678,52.0,2.5078125,82.828125,5.6875,-0.375,0.0,0.0,3.0,3.0,0.0,0.0,-0.000122,0.000488
14884,22563448,52.0,2.546875,82.828125,5.6875,-0.375,0.0,0.0,3.0,2.0,0.0,0.0,-0.000122,0.000488
14885,23660354,52.0,9.8125,33.75,0.0,0.0,-13.4140625,1.0,1.0,0.0,35.15625,-13.4140625,-0.002074,0.0
14886,24656683,52.0,5.9375,30.765625,0.0,0.0,-41.15625,1.0,1.0,0.0,31.3359375,-41.15625,-0.001403,0.0
14887,25160555,52.0,5.6953125,23.8203125,0.0,0.0,-4.359375,1.0,1.0,0.0,24.5,-4.359375,-0.0017079999999999999,0.0
14888,26156683,52.0,-3.8046875,110.09375,1.78125,0.0,0.0,0.0,1.0,0.0,110.1796875,0.0,0.000244,0.000122
14889,26653238,52.0,3.875,21.7890625,0.0,0.0,-33.96875,1.0,1.0,0.0,22.140625,-33.96875,-0.001281,0.0
14890,27156975,52.0,-2.5,153.3828125,3.3125,0.0,0.0,0.0,1.0,0.0,153.4453125,0.0,0.000122,0.000122
14891,27655296,52.0,13.0390625,108.7734375,2.2890625,0.0,0.0,0.0,1.0,0.0,109.578125,0.0,-0.0008539999999999999,0.000122
14892,27756115,52.0,11.28125,108.40625,2.28125,0.0,0.0,0.0,1.0,1.0,108.3828125,0.0,-0.000732,0.000122
14893,27855094,52.0,11.1796875,108.1484375,2.1953125,0.0,0.0,0.0,1.0,2.0,108.3828125,0.0,-0.000732,0.000122
14894,28362405,52.0,13.53125,34.203125,0.0,0.0,28.2578125,1.0,1.0,0.0,36.7890625,28.2578125,-0.002806,0.0
14895,28857732,52.0,4.9375,45.546875,0.0,0.0,46.8828125,1.0,1.0,0.0,45.8203125,46.8828125,-0.000732,0.0
14896,29355661,52.0,-8.5390625,135.8984375,5.8515625,0.0,0.0,0.0,1.0,0.0,136.296875,0.0,0.000488,0.000305
14897,29451570,52.0,-8.1640625,135.9453125,5.8515625,0.0,0.0,0.0,1.0,1.0,136.296875,0.0,0.00042699999999999997,0.000305
14898,29556292,52.0,-8.0234375,135.953125,5.8515625,0.0,0.0,0.0,1.0,2.0,136.296875,0.0,0.00042699999999999997,0.000305
14899,29654481,52.0,-8.1953125,135.9375,5.859375,0.0078125,0.0,0.0,1.0,3.0,136.296875,0.0,0.00042699999999999997,0.000305
14900,29754840,52.0,-8.0703125,136.2734375,5.7734375,0.0,0.0,0.0,1.0,4.0,137.6953125,0.0,0.00042699999999999997,0.000305
14901,29855469,52.0,-8.140625,136.203125,5.7890625,0.0,0.0,0.0,2.0,5.0,136.296875,0.0,0.00042699999999999997,0.000305
14902,29956718,52.0,-8.125,136.15625,5.8046875,0.0,0.0,0.0,2.0,6.0,136.296875,0.0,0.00042699999999999997,0.000305
14903,30053876,52.0,-8.046875,136.1328125,5.8125,-0.0234375,0.0,0.0,2.0,7.0,136.296875,0.0,0.00042699999999999997,0.000305
14904,30154105,52.0,-7.96875,136.109375,5.8203125,-0.0703125,0.0,0.0,2.0,8.0,136.296875,0.0,0.00042699999999999997,0.000305
14905,30257974,52.0,-7.9609375,136.09375,5.828125,-0.0703125,0.0,0.0,2.0,9.0,136.296875,0.0,0.00042699999999999997,0.000305
14906,30353263,52.0,-7.8515625,136.0859375,5.828125,-0.140625,0.0078125,0.0,2.0,10.0,136.296875,0.0,0.00042699999999999997,0.000305
14907,30456532,52.0,-7.6953125,136.078125,5.828125,-0.2578125,0.0078125,0.0,2.0,11.0,136.296875,0.0,0.00042699999999999997,0.000305
14908,30556114,52.0,-7.5859375,136.078125,5.8359375,-0.328125,0.015625,0.0,2.0,12.0,136.296875,0.0,0.00042699999999999997,0.000305
14909,30653263,52.0,-7.4453125,136.0703125,5.8359375,-0.4140625,0.015625,0.0,2.0,13.0,136.296875,0.0,0.000366,0.000305
14910,30752262,52.0,-7.4921875,136.0625,5.8359375,-0.3359375,0.015625,0.0,2.0,14.0,136.296875,0.0,0.00042699999999999997,0.000305
14911,30854101,52.0,-7.4609375,136.0625,5.8359375,-0.3359375,0.015625,0.0,3.0,14.0,0.0,0.0,0.00042699999999999997,0.000305
14912,30954080,52.0,-7.6171875,136.046875,5.84375,-0.1796875,0.0078125,0.0,4.0,15.0,136.296875,0.0,0.00042699999999999997,0.000305
14913,31057242,52.0,-7.59375,136.046875,5.84375,-0.1796875,0.0078125,0.0,3.0,15.0,0.0,0.0,0.00042699999999999997,0.000305
14914,31154961,52.0,-7.578125,136.0546875,5.84375,-0.1796875,0.0078125,0.0,3.0,15.0,0.0,0.0,0.00042699999999999997,0.000305
14915,31255389,52.0,-7.0859375,136.15625,5.828125,-0.5390625,0.03125,0.0,4.0,16.0,137.4921875,0.0,0.000366,0.000305
14916,31358268,52.0,-7.0546875,136.2265625,5.8125,-0.5234375,0.0234375,0.0,4.0,17.0,137.4921875,0.0,0.000366,0.000305
14917,31460086,52.0,-7.0,136.21875,5.8203125,-0.5234375,0.0234375,0.0,2.0,18.0,136.296875,0.0,0.000366,0.000305
14918,31559164,52.0,-7.0703125,136.1484375,5.828125,-0.4296875,0.015625,0.0,2.0,19.0,135.5,0.0,0.000366,0.000305
14919,31655103,52.0,-7.140625,136.1328125,5.8359375,-0.34375,0.015625,0.0,2.0,20.0,136.296875,0.0,0.000366,0.000305
14920,31755062,52.0,-7.1484375,136.125,5.84375,-0.3125,0.015625,0.0,2.0,21.0,136.296875,0.0,0.000366,0.000305
14921,31857521,52.0,-7.1328125,136.1171875,5.84375,-0.296875,0.015625,0.0,2.0,22.0,136.296875,0.0,0.000366,0.000305
14922,31960779,52.0,-7.046875,136.0859375,5.8515625,-0.3359375,0.015625,0.0,2.0,23.0,135.703125,0.0,0.000366,0.000305
14923,32062400,52.0,-7.0625,136.03125,5.8515625,-0.296875,0.0078125,0.0,2.0,24.0,135.3046875,0.0,0.000366,0.000305
14924,32156709,52.0,-7.234375,136.0234375,5.8515625,-0.1484375,0.0078125,0.0,2.0,25.0,136.296875,0.0,0.000366,0.000305
14925,32254478,52.0,-7.21875,136.0234375,5.8515625,-0.1484375,0.0078125,0.0,3.0,25.0,0.0,0.0,0.000366,0.000305
14926,32356527,52.0,-7.15625,136.0234375,5.8515625,-0.1796875,0.0078125,0.0,4.0,26.0,136.296875,0.0,0.000366,0.000305
14927,32454246,52.0,-7.2578125,136.015625,5.8671875,-0.09375,0.0,0.0,4.0,27.0,136.296875,0.0,0.000366,0.000305
14928,32557729,52.0,-7.0625,135.9921875,5.8671875,-0.21875,0.0078125,0.0,2.0,28.0,135.5,0.0,0.000366,0.000305
14929,32657288,52.0,-6.890625,135.96875,5.859375,-0.3203125,0.015625,0.0,2.0,29.0,135.5,0.0,0.000366,0.000305
14930,32758957,52.0,-6.8515625,135.96875,5.859375,-0.3203125,0.015625,0.0,3.0,29.0,0.0,0.0,0.000366,0.000305
14931,32856296,52.0,-6.8203125,135.96875,5.859375,-0.3203125,0.015625,0.0,3.0,29.0,0.0,0.0,0.000366,0.000305
14932,33360347,52.0,1.4921875,47.984375,0.0,0.0,-47.265625,1.0,1.0,0.0,48.015625,-47.265625,-0.000183,0.0
14933,33857274,52.0,2.6328125,83.0859375,4.6484375,0.0,0.0,0.0,1.0,0.0,83.265625,0.0,-0.000183,0.00042699999999999997
14934,34354914,52.0,-0.296875,79.2265625,2.6171875,0.0,0.0,0.0,1.0,0.0,79.2734375,0.0,0.0,0.000244
14935,34858072,52.0,2.515625,83.078125,4.8515625,0.0,0.0,0.0,1.0,0.0,83.265625,0.0,-0.000122,0.00042699999999999997
14936,34959721,52.0,2.6015625,83.0546875,4.8515625,0.0,0.0,0.0,1.0,1.0,83.265625,0.0,-0.000183,0.00042699999999999997
14937,35062809,52.0,2.7421875,83.0625,4.8515625,0.0,0.0,0.0,1.0,2.0,83.265625,0.0,-0.000183,0.00042699999999999997
14938,35159518,52.0,2.7109375,83.0625,4.859375,0.0,0.0,0.0,1.0,3.0,83.265625,0.0,-0.000183,0.00042699999999999997
14939,35261377,52.0,2.734375,83.0703125,4.859375,0.0,0.0,0.0,1.0,4.0,83.265625,0.0,-0.000183,0.00042699999999999997
14940,35364646,52.0,2.7265625,83.0703125,4.859375,0.0,0.0,0.0,2.0,5.0,83.265625,0.0,-0.000183,0.00042699999999999997
14941,35457955,52.0,2.7109375,83.0703125,4.859375,0.0,0.0,0.0,2.0,6.0,83.265625,0.0,-0.000183,0.00042699999999999997
14942,35556957,52.0,2.671875,83.0703125,4.859375,0.0234375,0.0,0.0,2.0,7.0,83.265625,0.0,-0.000183,0.00042699999999999997
14943,35658566,52.0,2.6640625,83.0703125,4.859375,0.0234375,0.0,0.0,3.0,7.0,0.0,0.0,-0.000183,0.00042699999999999997
14944,35760595,52.0,2.609375,83.078125,4.859375,0.0625,0.0,0.0,4.0,8.0,83.265625,0.0,-0.000183,0.00042699999999999997
14945,35862034,52.0,2.5546875,83.078125,4.859375,0.09375,0.0,0.0,4.0,9.0,83.265625,0.0,-0.000122,0.00042699999999999997
14946,35957583,52.0,2.21875,83.3046875,4.8984375,0.359375,0.0078125,0.0,2.0,10.0,85.453125,0.0,-0.000122,0.00042699999999999997
14947,36059957,52.0,2.203125,83.2890625,4.8984375,0.3359375,0.0078125,0.0,2.0,11.0,83.265625,0.0,-0.000122,0.00042699999999999997
14948,36156706,52.0,2.1796875,83.2734375,4.8984375,0.328125,0.0078125,0.0,2.0,12.0,83.265625,0.0,-0.000122,0.00042699999999999997
14949,36260145,52.0,2.171875,83.2578125,4.890625,0.3046875,0.0078125,0.0,2.0,13.0,83.265625,0.0,-0.000122,0.00042699999999999997
14950,36360353,52.0,2.15625,83.2421875,4.890625,0.2890625,0.0,0.0,2.0,14.0,83.265625,0.0,-0.000122,0.00042699999999999997
14951,36459142,52.0,2.1015625,83.234375,4.890625,0.3125,0.0078125,0.0,2.0,15.0,83.265625,0.0,-0.000122,0.00042699999999999997
14952,36557732,52.0,2.125,83.2265625,4.8828125,0.265625,0.0,0.0,2.0,16.0,83.265625,0.0,-0.000122,0.00042699999999999997
14953,36658581,52.0,2.2265625,83.2109375,4.8828125,0.1640625,0.0,0.0,2.0,17.0,83.265625,0.0,-0.000122,0.00042699999999999997
14954,36759020,52.0,2.203125,83.2109375,4.8828125,0.171875,0.0,0.0,2.0,18.0,83.265625,0.0,-0.000122,0.00042699999999999997
14955,36861229,52.0,2.1953125,83.203125,4.8828125,0.1640625,0.0,0.0,2.0,19.0,83.265625,0.0,-0.000122,0.00042699999999999997
14956,36960588,52.0,2.25,83.1953125,4.875,0.109375,0.0,0.0,2.0,20.0,83.265625,0.0,-0.000122,0.00042699999999999997
14957,37062560,52.0,2.328125,83.1875,4.875,0.0390625,0.0,0.0,2.0,21.0,83.265625,0.0,-0.000122,0.00042699999999999997
14958,37160759,52.0,2.3671875,83.1796875,4.875,0.0,0.0,0.0,2.0,22.0,83.265625,0.0,-0.000122,0.00042699999999999997
14959,37258698,52.0,2.390625,83.1796875,4.8671875,0.0,0.0,0.0,2.0,23.0,83.265625,0.0,-0.000122,0.00042699999999999997
14960,37361366,52.0,2.4140625,83.171875,4.8671875,-0.015625,0.0,0.0,2.0,24.0,83.265625,0.0,-0.000122,0.00042699999999999997
14961,37457705,52.0,2.4921875,83.1640625,4.8671875,-0.0703125,0.0,0.0,2.0,25.0,83.265625,0.0,-0.000122,0.00042699999999999997
14962,37560613,52.0,2.5,83.1640625,4.8671875,-0.0703125,0.0,0.0,3.0,25.0,0.0,0.0,-0.000122,0.00042699999999999997
14963,37658602,52.0,2.5546875,83.1640625,4.8671875,-0.1015625,0.0,0.0,4.0,26.0,83.265625,0.0,-0.000122,0.00042699999999999997
14964,37758171,52.0,2.6171875,83.15625,4.8671875,-0.140625,0.0,0.0,4.0,27.0,83.265625,0.0,-0.000183,0.00042699999999999997
14965,37859990,52.0,2.6875,83.1484375,4.875,-0.171875,0.0,0.0,2.0,28.0,83.265625,0.0,-0.000183,0.00042699999999999997
14966,37967489,52.0,2.71875,83.1484375,4.875,-0.1796875,0.0,0.0,2.0,29.0,83.265625,0.0,-0.000183,0.00042699999999999997
14967,38064407,52.0,2.7421875,83.1484375,4.875,-0.1796875,0.0,0.0,3.0,29.0,0.0,0.0,-0.000183,0.00042699999999999997
14968,38159386,52.0,2.7578125,83.140625,4.875,-0.1796875,0.0,0.0,3.0,29.0,0.0,0.0,-0.000183,0.00042699999999999997
14969,38258165,52.0,2.78125,83.140625,4.875,-0.1796875,0.0,0.0,3.0,28.0,0.0,0.0,-0.000183,0.00042699999999999997
14970,38360194,52.0,2.7890625,83.140625,4.875,-0.1796875,0.0,0.0,4.0,29.0,83.265625,0.0,-0.000183,0.00042699999999999997
14971,38454883,52.0,2.8046875,83.140625,4.875,-0.1796875,0.0,0.0,3.0,28.0,0.0,0.0,-0.000183,0.00042699999999999997
14972,38556552,52.0,2.828125,83.140625,4.875,-0.1796875,0.0,0.0,3.0,27.0,0.0,0.0,-0.000183,0.00042699999999999997
14973,38660451,52.0,2.84375,83.140625,4.875,-0.1796875,0.0,0.0,3.0,26.0,0.0,0.0,-0.000183,0.00042699999999999997
14974,38761070,52.0,2.8125,82.9609375,4.859375,-0.140625,0.0,0.0,4.0,27.0,81.265625,0.0,-0.000183,0.00042699999999999997
14975,38861679,52.0,2.828125,82.953125,4.859375,-0.140625,0.0,0.0,3.0,26.0,0.0,0.0,-0.000183,0.00042699999999999997
14976,38963428,52.0,2.84375,82.953125,4.859375,-0.140625,0.0,0.0,3.0,25.0,0.0,0.0,-0.000183,0.00042699999999999997
14977,39057928,52.0,2.8125,82.96875,4.8515625,-0.1015625,0.0,0.0,4.0,26.0,83.265625,0.0,-0.000183,0.00042699999999999997
14978,39163017,52.0,2.875,82.9765625,4.859375,-0.1484375,0.0,0.0,4.0,27.0,83.265625,0.0,-0.000183,0.00042699999999999997
14979,39258096,52.0,2.8984375,82.9765625,4.859375,-0.1484375,0.0,0.0,3.0,26.0,0.0,0.0,-0.000183,0.00042699999999999997
14980,39359754,52.0,2.8671875,82.984375,4.859375,-0.1015625,0.0,0.0,4.0,27.0,83.265625,0.0,-0.000183,0.00042699999999999997
14981,39462753,52.0,2.875,82.984375,4.859375,-0.1015625,0.0,0.0,3.0,26.0,0.0,0.0,-0.000183,0.00042699999999999997
14982,39562219,52.0,2.75,82.9921875,4.875,0.015625,0.0,0.0,4.0,27.0,83.265625,0.0,-0.000183,0.00042699999999999997
14983,39665188,52.0,2.6640625,83.0078125,4.8828125,0.1015625,0.0,0.0,4.0,28.0,83.265625,0.0,-0.000183,0.00042699999999999997
14984,39763947,52.0,2.625,83.0078125,4.890625,0.125,0.0,0.0,2.0,29.0,83.265625,0.0,-0.000183,0.00042699999999999997
14985,39862266,52.0,2.609375,83.015625,4.890625,0.1328125,0.0,0.0,2.0,30.0,83.265625,0.0,-0.000183,0.00042699999999999997
14986,39958755,52.0,2.546875,83.0234375,4.8828125,0.1796875,0.0,0.0,2.0,31.0,83.265625,0.0,-0.000122,0.00042699999999999997
14987,40056098,52.0,2.53125,83.0234375,4.8828125,0.1796875,0.0,0.0,3.0,31.0,0.0,0.0,-0.000122,0.00042699999999999997
14988,40153627,52.0,2.5078125,83.0234375,4.8828125,0.1796875,0.0,0.0,3.0,31.0,0.0,0.0,-0.000122,0.00042699999999999997
14989,40650555,52.0,12.3984375,35.828125,0.0,0.0,36.9921875,1.0,1.0,0.0,37.921875,36.9921875,-0.00244,0.0
14990,40751774,52.0,11.7578125,36.0,0.0,0.1875,31.0703125,1.0,1.0,1.0,36.9453125,29.2890625,-0.0023179999999999997,0.0
14991,41256442,52.0,-15.2734375,17.4453125,0.359375,0.0,1.28125,1.0,1.0,0.0,23.1953125,1.28125,0.005124,0.000122
14992,41355830,52.0,-15.3046875,17.421875,0.359375,0.0390625,1.71875,1.0,1.0,1.0,23.2734375,1.34375,0.005124,6.1e-05
14993,41862206,52.0,11.0703125,32.7578125,0.0,0.0,54.71875,1.0,1.0,0.0,34.5859375,54.71875,-0.00244,0.0
14994,42357245,52.0,-1.8046875,60.9140625,0.9453125,0.0,6.6796875,1.0,1.0,0.0,60.953125,6.6796875,0.000183,0.000122
14995,42856950,52.0,10.9765625,30.46875,0.0,0.0,24.46875,1.0,1.0,0.0,32.390625,24.46875,-0.002562,0.0
14996,43363413,52.0,11.375,33.3515625,0.0,0.0,7.578125,1.0,1.0,0.0,35.2421875,7.578125,-0.00244,0.0
14997,43858392,52.0,1.5625,36.2578125,0.5625,0.0,8.5390625,1.0,1.0,0.0,36.296875,8.5390625,-0.000244,0.000122
14998,44355271,52.0,9.3984375,31.6640625,0.0,0.0,-39.6171875,1.0,1.0,0.0,33.0390625,-39.6171875,-0.0021349999999999997,0.0
14999,44861611,52.0,14.0390625,47.78125,0.0,0.0,0.0,0.0,1.0,0.0,49.8046875,0.0,-0.0021349999999999997,0.0
15000,45358995,52.0,10.5625,13.53125,0.0,0.0,0.703125,0.0,1.0,0.0,17.171875,0.703125,-0.004697,0.0
15001,45457754,52.0,9.96875,13.6953125,0.0,-0.03125,1.21875,1.0,1.0,1.0,16.6015625,1.0234375,-0.004514,0.0
