,app_stamp,Obj_DistLat,Obj_DistLong,Obj_VrelLong,Obj_VrelLat,Obj_ID,Obj_DynProp,Obj_RCS,gt_range,gt_angle,ideal_DisLat,ideal_DisLong,sub_ID,sub_ID_count
6634,57891433,-1.1999999999999886,42.80000000000007,-1.0,-1.75,65.0,3.0,13.5,42.81681912519899,-1.6060029892822312,-2.3,42.0,65_1492,29
6635,57961352,-1.9999999999999716,42.60000000000002,-1.25,-2.5,65.0,3.0,15.0,42.64692251499517,-2.6879689656035346,-2.4,42.1,65_1492,29
6636,58036161,-2.5999999999999943,42.60000000000002,-1.25,-3.0,65.0,3.0,15.5,42.6792689721837,-3.4925931608560434,-3.9,41.7,65_1492,29
6637,58104716,-3.3999999999999773,42.39999999999998,-1.5,-3.5,65.0,3.0,15.5,42.536102313211515,-4.584662875731695,-4.7,41.7,65_1492,29
6638,58180695,-3.9999999999999716,42.200000000000045,-1.5,-4.25,65.0,3.0,16.0,42.38914955504538,-5.41470207095562,-6.1,41.3,65_1492,29
6639,58250515,-4.599999999999994,42.200000000000045,-1.5,-4.75,65.0,3.0,15.5,42.44997055358229,-6.220949921159589,-7.0,41.2,65_1492,29
6640,58325504,-5.199999999999989,42.0,-1.75,-5.25,65.0,3.0,16.0,42.32068052382901,-7.0578466498810615,-8.2,41.1,65_1492,29
6641,58395553,-5.599999999999994,41.80000000000007,-1.75,-5.5,65.0,3.0,16.0,42.17345136457302,-7.630554225382746,-8.9,40.8,65_1492,29
6642,58470062,-6.199999999999989,41.60000000000002,-2.0,-5.75,65.0,3.0,16.5,42.0594816896262,-8.476878224461007,-9.7,40.5,65_1492,29
6643,58540321,-6.599999999999994,41.39999999999998,-2.0,-5.75,65.0,3.0,16.5,41.92278616695219,-9.057888128617657,-10.2,40.2,65_1492,29
6644,58615546,-6.999999999999972,41.200000000000045,-2.25,-5.75,65.0,3.0,16.5,41.79042952638802,-9.642638778769205,-10.9,39.9,65_1492,29
6645,58685825,-7.599999999999994,41.0,-2.25,-6.25,65.0,3.0,15.0,41.69844121786809,-10.501485008651306,-11.0,39.6,65_1492,29
6646,58761595,-8.399999999999977,40.80000000000007,-2.5,-6.75,65.0,3.0,14.5,41.65573189850354,-11.633633998940388,-12.3,39.3,65_1492,29
6647,58831654,-9.199999999999989,40.39999999999998,-3.0,-7.25,65.0,3.0,15.5,41.43428532025137,-12.828782871455411,-13.1,39.0,65_1492,29
6648,58906733,-9.999999999999972,40.0,-3.25,-7.75,65.0,3.0,15.5,41.2310562561766,-14.036243467926441,-14.6,38.1,65_1492,29
6649,58976702,-10.999999999999972,39.60000000000002,-3.75,-8.25,65.0,3.0,15.5,41.099391722992706,-15.524110996754214,-15.4,37.7,65_1492,29
6722,56441420,14.400000000000006,91.20000000000005,-0.5,-0.5,67.0,1.0,18.0,92.3298434960225,8.972626614896393,9.2,52.4,67_1526,12
6723,56511429,14.200000000000017,91.20000000000005,-0.5,-0.5,67.0,1.0,18.0,92.29886239818998,8.849993050812218,14.0,90.8,67_1526,12
6724,56581571,14.000000000000028,91.20000000000005,-0.5,-0.75,67.0,1.0,18.0,92.26830441706409,8.727277695172786,13.8,90.8,67_1526,12
6725,56656620,13.800000000000011,91.20000000000005,-0.5,-0.75,67.0,1.0,18.0,92.2381699731733,8.604481593092657,13.4,90.8,67_1526,12
6726,56726620,13.800000000000011,91.0,-0.5,-0.75,67.0,1.0,17.0,92.04042590079644,8.62310857207939,13.3,90.9,67_1526,12
6727,56871658,13.600000000000023,91.0,-0.75,-0.75,67.0,1.0,16.5,92.01065155730613,8.49997467379307,12.7,90.3,67_1526,12
6728,56946677,13.400000000000006,91.0,-0.75,-1.0,67.0,1.0,17.0,91.98130244783447,8.376761627764003,13.0,90.4,67_1526,12
6729,57016756,13.200000000000017,90.80000000000007,-0.75,-1.0,67.0,1.0,17.0,91.7544549327171,8.271398687974447,12.7,90.5,67_1526,12
6730,57236776,13.000000000000028,90.80000000000007,-0.75,-1.0,67.0,1.0,17.0,91.72589601633778,8.147769877343507,11.0,89.1,67_1526,12
6731,57306765,13.000000000000028,90.60000000000002,-0.75,-1.0,67.0,1.0,17.0,91.52791923779326,8.16551383265894,12.3,90.3,67_1526,12
6732,57381824,12.800000000000011,90.60000000000002,-1.0,-1.0,67.0,1.0,17.0,91.49972677554838,8.041546351236038,12.2,90.0,67_1526,12
6733,57526832,12.800000000000011,90.39999999999998,-1.0,-1.0,67.0,1.0,17.0,91.3016976841066,8.05910390287097,11.3,89.1,67_1526,12
6746,7240834,-4.999999999999972,64.20000000000005,0.0,0.0,68.0,1.0,8.5,64.39440969525232,-4.453298744393879,-39.1,52.0,68_1532,13
6747,7600965,-4.999999999999972,63.60000000000002,0.0,0.25,68.0,1.0,11.0,63.796238133607865,-4.495139612719171,-5.0,64.2,68_1532,13
6748,7816052,-5.199999999999989,63.80000000000007,0.0,0.0,68.0,1.0,8.5,64.01156145572462,-4.65957578113653,-4.5,63.6,68_1532,13
6749,7886091,-4.999999999999972,64.0,0.0,0.25,68.0,1.0,8.5,64.19501538281614,-4.467159061389248,-5.2,63.8,68_1532,13
6750,8031079,-4.799999999999983,64.20000000000005,0.0,0.75,68.0,1.0,8.0,64.37918918408343,-4.275841112628924,-4.6,64.0,68_1532,13
6751,8176309,-4.599999999999994,64.20000000000005,0.0,0.75,68.0,1.0,6.5,64.36458653638665,-4.098301256082247,-3.7,64.2,68_1532,13
6752,8251228,-4.599999999999994,64.39999999999998,0.0,0.5,68.0,1.0,6.0,64.5640766990437,-4.085616779974873,-4.0,64.2,68_1532,13
6753,8321198,-4.799999999999983,64.39999999999998,0.0,0.5,68.0,1.0,6.5,64.57863423764857,-4.262611122790037,-4.3,64.4,68_1532,13
6754,8541305,-4.799999999999983,64.60000000000002,0.0,0.25,68.0,1.0,5.5,64.77808271321406,-4.24946260120721,-3.7,64.4,68_1532,13
6755,8685790,-5.199999999999989,64.60000000000002,0.0,0.0,68.0,1.0,5.0,64.80894999920923,-4.602121469024263,-4.4,64.6,68_1532,13
6756,8976406,-5.599999999999994,64.80000000000007,0.0,-0.5,68.0,1.0,3.0,65.04152519736917,-4.939215542126188,-5.2,64.6,68_1532,13
6757,9411485,-5.799999999999983,65.0,0.0,-0.5,68.0,1.0,1.0,65.2582561826471,-5.099042015538533,-7.8,64.8,68_1532,13
6758,9771605,-5.599999999999994,65.0,0.0,-0.25,68.0,1.0,1.0,65.2407847898843,-4.9240927923325195,-7.6,65.0,68_1532,13
6764,56146624,-1.1999999999999886,119.80000000000007,-0.25,-0.5,68.0,1.0,16.0,119.80600986594962,-0.5738951257459073,-28.7,37.0,68_1535,38
6765,56291692,-1.799999999999983,119.80000000000007,-0.5,-2.0,68.0,1.0,16.0,119.81352177446425,-0.860806706148977,-1.9,119.4,68_1535,38
6766,56366671,-1.799999999999983,119.60000000000002,-0.5,-2.0,68.0,1.0,16.0,119.6135443835689,-0.8622459651021213,-3.3,119.4,68_1535,38
6767,56441680,-1.9999999999999716,119.60000000000002,-0.5,-2.0,68.0,1.0,16.0,119.61672123913114,-0.9580341086759517,-3.3,119.2,68_1535,38
6768,56511699,-2.1999999999999886,119.60000000000002,-0.5,-2.25,68.0,1.0,15.5,119.62023240238253,-1.0538168966883636,-3.4,119.2,68_1535,38
6769,56581841,-2.5999999999999943,119.60000000000002,-0.5,-2.5,68.0,1.0,15.0,119.62825753140437,-1.2453642667683444,-3.8,119.2,68_1535,38
6770,56656880,-2.799999999999983,119.60000000000002,-0.5,-2.5,68.0,1.0,14.5,119.63277142990546,-1.3411277797171794,-4.5,119.2,68_1535,38
6771,56726880,-2.9999999999999716,119.60000000000002,-0.5,-2.75,68.0,1.0,14.0,119.63761950155981,-1.4368837989028596,-4.5,119.3,68_1535,38
6772,56801879,-3.3999999999999773,119.40000000000009,-0.75,-2.75,68.0,1.0,13.5,119.4483989009481,-1.6310973381604712,-5.1,119.2,68_1535,38
6773,56871918,-3.5999999999999943,119.40000000000009,-0.75,-3.0,68.0,1.0,12.5,119.45425902829929,-1.7269877504876379,-5.3,118.9,68_1535,38
6774,56946937,-4.199999999999989,119.40000000000009,-0.75,-3.5,68.0,1.0,13.0,119.47384651043936,-2.0145987878705647,-5.9,118.8,68_1535,38
6775,57017006,-4.999999999999972,119.20000000000005,-0.75,-4.25,68.0,1.0,13.5,119.30481968470515,-2.401938385340235,-6.7,118.9,68_1535,38
6776,57091967,-5.399999999999977,119.20000000000005,-0.75,-4.25,68.0,1.0,14.5,119.32225274440644,-2.5938407200322455,-8.2,118.6,68_1535,38
6777,57237026,-6.799999999999983,119.0,-0.75,-5.0,68.0,3.0,15.0,119.1941273721151,-3.270487923183557,-11.6,118.1,68_1535,38
6778,57307025,-7.199999999999989,118.80000000000007,-0.75,-5.25,68.0,3.0,15.5,119.01798183467915,-3.46822925891714,-10.3,118.5,68_1535,38
6779,57382074,-7.599999999999994,118.80000000000007,-0.75,-5.25,68.0,3.0,14.5,119.04284942826267,-3.660398547875424,-11.1,118.2,68_1535,38
6780,57452063,-8.799999999999983,118.80000000000007,-0.75,-6.0,68.0,3.0,14.0,119.12548006199185,-4.2363947990588295,-11.3,118.3,68_1535,38
6781,57527092,-9.399999999999977,118.60000000000002,-1.0,-6.25,68.0,3.0,13.5,118.97192946237362,-4.53167623942796,-13.3,118.2,68_1535,38
6782,57597076,-9.999999999999972,118.60000000000002,-1.0,-6.25,68.0,3.0,13.5,119.02083851158167,-4.819610198823233,-13.8,117.9,68_1535,38
6783,57671815,-10.399999999999977,118.60000000000002,-1.0,-6.25,68.0,3.0,13.5,119.05511328792227,-5.011431603029202,-14.7,117.9,68_1535,38
6784,57742144,-10.799999999999983,118.40000000000009,-1.0,-6.25,68.0,3.0,13.5,118.89154721846302,-5.211881170220661,-14.8,117.9,68_1535,38
6785,57816084,-11.199999999999989,118.40000000000009,-1.0,-6.25,68.0,3.0,13.5,118.92854997854813,-5.403791360249704,-15.4,117.7,68_1535,38
6786,57892223,-11.799999999999983,118.20000000000005,-1.0,-6.25,68.0,3.0,13.5,118.78754143427673,-5.700994246734505,-16.0,117.6,68_1535,38
6787,57962132,-12.199999999999989,118.20000000000005,-1.0,-6.25,68.0,3.0,13.5,118.82794284174076,-5.892910360163596,-16.2,117.5,68_1535,38
6788,58036931,-12.599999999999994,118.20000000000005,-1.0,-6.25,68.0,3.0,13.5,118.86967653695375,-6.084693865268746,-16.9,117.5,68_1535,38
6789,58105486,-12.999999999999972,118.0,-1.0,-6.25,68.0,3.0,13.5,118.71394189394942,-6.286893361736449,-16.9,117.5,68_1535,38
6790,58181205,-13.599999999999994,118.0,-1.0,-6.25,68.0,3.0,13.5,118.78114328461399,-6.574572578595803,-17.7,117.2,68_1535,38
6791,58251015,-13.999999999999972,118.0,-1.25,-6.25,68.0,3.0,13.5,118.82760622010359,-6.766174822553046,-18.0,117.3,68_1535,38
6792,58326024,-14.399999999999977,117.80000000000007,-1.25,-6.25,68.0,3.0,13.5,118.67687222032781,-6.969321679104013,-18.7,117.1,68_1535,38
6793,58396053,-14.799999999999983,117.80000000000007,-1.25,-6.25,68.0,3.0,13.5,118.72607127333076,-7.160930957348705,-18.8,116.9,68_1535,38
6794,58470572,-15.399999999999977,117.60000000000002,-1.25,-6.25,68.0,3.0,13.5,118.6040471484848,-7.460566126168338,-19.5,116.9,68_1535,38
6795,58540831,-15.799999999999983,117.60000000000002,-1.25,-6.25,68.0,3.0,13.5,118.65664751711134,-7.652079528414011,-19.8,116.7,68_1535,38
6796,58615796,-16.19999999999999,117.20000000000005,-1.5,-6.25,68.0,3.0,13.5,118.31432711214653,-7.869855563763945,-20.5,116.7,68_1535,38
6797,58686075,-16.599999999999994,117.20000000000005,-1.5,-6.25,68.0,3.0,12.5,118.36975965169486,-8.061648647762233,-20.6,116.1,68_1535,38
6798,58762385,-16.99999999999997,117.20000000000005,-1.5,-6.25,68.0,3.0,12.5,118.42651730081406,-8.253260037803575,-21.4,116.1,68_1535,38
6799,58832424,-17.399999999999977,117.0,-1.5,-6.25,68.0,3.0,12.5,118.28677018162259,-8.458912400170545,-21.4,116.1,68_1535,38
6800,58907493,-17.99999999999997,117.0,-1.5,-6.25,68.0,3.0,12.5,118.37651794169314,-8.746162262555197,-22.1,115.9,68_1535,38
6801,58977462,-18.399999999999977,116.80000000000007,-1.5,-6.25,68.0,3.0,12.5,118.2404330167985,-8.952473334154144,-22.4,116.0,68_1535,38
6839,28817824,3.8000000000000114,45.0,-1.5,-0.5,69.0,2.0,4.0,45.160159432845234,4.82685878112299,19.1,21.4,69_1543,19
6840,29032921,3.6000000000000227,44.80000000000007,-1.25,-0.75,69.0,2.0,4.5,44.94441010848853,4.594253331266412,2.7,41.8,69_1543,19
6841,29253288,3.6000000000000227,44.39999999999998,-1.5,-0.75,69.0,2.0,4.5,44.54570686384939,4.635463426902674,1.9,42.0,69_1543,19
6842,29397796,3.6000000000000227,44.200000000000045,-1.25,-0.5,69.0,2.0,4.0,44.34636399976896,4.656346348896098,2.5,42.2,69_1543,19
6843,29468345,3.8000000000000114,44.200000000000045,-1.5,0.0,69.0,2.0,5.0,44.36304768610926,4.913798762374746,3.2,43.3,69_1543,19
6844,29543394,3.6000000000000227,44.0,-1.5,-0.25,69.0,2.0,5.5,44.147027079974485,4.67741785888178,3.8,43.1,69_1543,19
6845,29688362,3.4000000000000057,43.80000000000007,-1.25,-0.5,69.0,2.0,3.5,43.93176527297766,4.438716367704704,3.2,41.8,69_1543,19
6846,29833150,3.6000000000000227,43.80000000000007,-1.25,-0.25,69.0,2.0,3.5,43.94769618535204,4.698680517299463,2.7,42.0,69_1543,19
6847,29903489,3.4000000000000057,43.60000000000002,-1.25,-0.25,69.0,2.0,3.5,43.73236787552215,4.458995525145727,3.4,42.9,69_1543,19
6848,30048467,3.4000000000000057,43.39999999999998,-1.25,-0.25,69.0,2.0,4.0,43.53297600670092,4.479460452350289,3.0,41.8,69_1543,19
6849,30193519,3.200000000000017,43.200000000000045,-1.25,-0.5,69.0,2.0,6.0,43.31835638617887,4.236394799058859,3.0,41.6,69_1543,19
6850,30338557,3.200000000000017,43.0,-1.25,-0.5,69.0,2.0,4.0,43.118905366439904,4.256026725483686,2.5,41.4,69_1543,19
6851,30483085,3.0000000000000284,43.0,-1.25,-0.5,69.0,2.0,3.5,43.104524124504614,3.9909130984298185,2.5,41.2,69_1543,19
6852,30552904,3.0000000000000284,42.80000000000007,-1.25,-0.5,69.0,2.0,2.5,42.90501136231065,4.009501541439286,2.7,42.1,69_1543,19
6853,30628434,3.0000000000000284,42.60000000000002,-1.5,-0.5,69.0,2.0,2.0,42.70550315825821,4.028263666485176,2.6,41.9,69_1543,19
6854,30698683,3.200000000000017,42.60000000000002,-1.5,-0.25,69.0,2.0,2.5,42.72001872658768,4.295840511271527,2.6,41.5,69_1543,19
6855,30773752,3.200000000000017,42.39999999999998,-1.5,-0.25,69.0,2.0,2.5,42.52058325093858,4.31602751986565,3.0,41.5,69_1543,19
6856,30918831,3.200000000000017,42.200000000000045,-1.5,-0.25,69.0,2.0,2.5,42.321153103383224,4.336404785660026,2.8,40.2,69_1543,19
6857,31133582,3.200000000000017,42.0,-1.25,-0.25,69.0,2.0,4.0,42.12172835960082,4.356975005846321,2.7,39.0,69_1543,19
6877,56727130,-16.799999999999983,57.39999999999998,-0.5,-2.25,69.0,1.0,6.0,59.80802621722269,-16.31385242626055,-16.1,79.0,69_1548,11
6878,56872178,-16.19999999999999,57.200000000000045,-0.5,-1.5,69.0,1.0,6.0,59.44981076504789,-15.813012172747918,-20.1,56.7,69_1548,11
6879,57092227,-17.19999999999999,56.80000000000007,-0.75,-2.0,69.0,1.0,5.0,59.34711450441384,-16.84719943646706,-19.5,56.1,69_1548,11
6880,57162296,-16.99999999999997,56.80000000000007,-0.75,-1.75,69.0,1.0,4.5,59.28945943420303,-16.66221950278976,-18.6,56.3,69_1548,11
6881,57307285,-17.399999999999977,56.80000000000007,-0.75,-2.0,69.0,1.0,3.5,59.40538696111664,-17.031818387047934,-19.5,55.7,69_1548,11
6882,57382334,-17.599999999999994,56.80000000000007,-0.75,-2.0,69.0,1.0,3.5,59.46427498927409,-17.21607358779069,-18.9,56.2,69_1548,11
6883,57452313,-17.599999999999994,56.60000000000002,-0.75,-2.0,69.0,1.0,3.5,59.273265474411,-17.27329392145199,-19.0,56.3,69_1548,11
6884,57527352,-17.799999999999983,56.60000000000002,-0.75,-2.0,69.0,1.0,3.5,59.33295880031605,-17.45771686482356,-19.1,56.0,69_1548,11
6885,57597336,-17.99999999999997,56.60000000000002,-0.75,-2.0,69.0,1.0,3.5,59.39326561151527,-17.641767192639136,-19.2,56.1,69_1548,11
6886,57672065,-17.99999999999997,56.39999999999998,-0.75,-2.0,69.0,1.0,3.5,59.202702641011214,-17.700427788667174,-19.5,56.0,69_1548,11
6887,57742404,-18.19999999999999,56.39999999999998,-0.75,-2.0,69.0,1.0,3.5,59.26381695436092,-17.884632752006695,-19.4,55.9,69_1548,11
6891,2094625,-15.799999999999983,21.0,0.0,0.0,70.0,1.0,-1.5,26.280030441382664,-36.95710576649466,1.4,-138350580552333.2,70_1551,12
6892,2239671,-15.999999999999972,21.0,0.0,-0.25,70.0,1.0,-3.0,26.400757564888153,-37.30394827798338,-15.8,21.0,70_1551,12
6893,2314689,-15.999999999999972,20.800000000000068,0.0,-0.25,70.0,1.0,-4.5,26.2419511469708,-37.568592028827354,-16.2,21.0,70_1551,12
6894,2819906,-15.399999999999977,20.600000000000023,0.0,1.0,70.0,1.0,-3.5,25.720031104180265,-36.78079075110087,-17.3,20.8,70_1551,12
6895,2894945,-14.799999999999983,20.399999999999977,0.0,1.5,70.0,1.0,-2.5,25.203174403237355,-35.96051719664488,-14.6,20.6,70_1551,12
6896,2964234,-14.799999999999983,20.200000000000045,0.0,1.5,70.0,1.0,-1.5,25.041565446273548,-36.22923671726775,-13.8,20.4,70_1551,12
6897,3040023,-14.599999999999994,20.0,0.0,1.5,70.0,1.0,-1.5,24.762067765031254,-36.12944414324085,-13.7,20.2,70_1551,12
6898,3184772,-14.399999999999977,20.0,0.0,1.5,70.0,1.0,-1.5,24.644674881198966,-35.753887254436705,-12.4,20.0,70_1551,12
6899,3330080,-14.199999999999989,20.0,0.0,1.5,70.0,1.0,-1.5,24.528350943347164,-35.37475184387606,-12.2,20.0,70_1551,12
6900,3475158,-13.999999999999972,20.0,0.0,1.5,70.0,1.0,-2.5,24.41311123146739,-34.992020198558606,-12.0,20.0,70_1551,12
6901,3545317,-13.799999999999983,20.0,0.0,1.5,70.0,1.0,-2.5,24.298971171636044,-34.60567555163853,-12.9,20.0,70_1551,12
6902,3690132,-13.599999999999994,20.0,0.25,1.5,70.0,1.0,-2.5,24.185946332529554,-34.21570213243739,-11.6,20.0,70_1551,12
6903,5065553,3.8000000000000114,45.39999999999998,1.5,0.0,70.0,0.0,1.0,45.55875327530373,4.784529688165036,7.0,23.4,70_1552,16
6904,5140530,3.8000000000000114,45.60000000000002,1.5,0.0,70.0,0.0,-1.0,45.75805939941075,4.763641690726189,3.8,46.5,70_1552,16
6905,5209598,3.6000000000000227,45.60000000000002,1.25,-0.5,70.0,0.0,0.5,45.741884526110226,4.513988458001288,3.8,46.6,70_1552,16
6906,5284025,3.6000000000000227,45.80000000000007,1.25,-0.5,70.0,0.0,0.5,45.94126685236277,4.494357652632018,3.2,46.5,70_1552,16
6907,5428799,3.0000000000000284,46.0,1.5,-1.25,70.0,0.0,2.0,46.09772228646444,3.731396999160482,2.9,47.6,70_1552,16
6908,5569246,2.8000000000000114,46.200000000000045,1.75,-1.25,70.0,0.0,0.0,46.28477071348635,3.468229258917159,1.2,48.1,70_1552,16
6909,5644835,3.4000000000000057,46.200000000000045,1.5,-0.25,70.0,0.0,1.0,46.32493928760192,4.208984924170219,1.9,47.5,70_1552,16
6910,5715654,3.200000000000017,46.39999999999998,1.5,-0.25,70.0,0.0,1.0,46.5102139319956,3.9451862290375863,3.2,47.3,70_1552,16
6911,5790923,2.8000000000000114,46.39999999999998,1.5,-1.0,70.0,0.0,2.0,46.484405987384605,3.4533162505311084,3.0,47.5,70_1552,16
6912,5860932,2.4000000000000057,46.60000000000002,1.5,-1.75,70.0,3.0,3.5,46.661761646984594,2.94825072193271,2.1,47.5,70_1552,16
6913,5935711,2.200000000000017,46.60000000000002,1.5,-1.75,70.0,3.0,3.5,46.65190242637488,2.702944037814728,1.1,47.7,70_1552,16
6914,6005540,2.200000000000017,46.80000000000007,1.75,-1.5,70.0,0.0,4.5,46.85168086632545,2.6914100157784104,1.0,47.6,70_1552,16
6915,6149865,2.200000000000017,47.0,1.5,-1.25,70.0,0.0,4.5,47.051461188787755,2.679973940107961,0.0,49.3,70_1552,16
6916,6295451,2.200000000000017,47.200000000000045,1.5,-1.0,70.0,0.0,4.0,47.25124336988397,2.6686345693442926,0.4,49.2,70_1552,16
6917,6370969,2.0000000000000284,47.200000000000045,1.5,-1.0,70.0,0.0,3.0,47.24235387869665,2.42633583160239,1.4,48.3,70_1552,16
6918,6440707,2.0000000000000284,47.39999999999998,1.5,-1.0,70.0,0.0,3.0,47.44217532955248,2.4161102856813548,1.3,48.2,70_1552,16
6937,56442210,-3.799999999999983,17.600000000000023,-0.5,-0.25,70.0,1.0,9.5,18.005554698481262,-12.183656585987318,8.0,29.4,70_1559,17
6938,56657390,-3.799999999999983,17.399999999999977,-0.5,-0.5,70.0,1.0,8.5,17.810109488714524,-12.319445256636566,-4.3,16.5,70_1559,17
6939,56727400,-3.9999999999999716,17.399999999999977,-0.5,-0.5,70.0,1.0,8.5,17.853851125177417,-12.94650951563686,-4.2,17.0,70_1559,17
6940,56947447,-4.199999999999989,17.200000000000045,-0.5,-0.5,70.0,1.0,8.0,17.70536641812311,-13.722297133133475,-5.1,16.3,70_1559,17
6941,57162566,-4.399999999999977,17.200000000000045,-0.75,-0.75,70.0,1.0,7.0,17.753872816937754,-14.349332042947026,-5.3,16.1,70_1559,17
6942,57237546,-4.599999999999994,17.0,-0.75,-1.0,70.0,1.0,7.0,17.61135997020105,-15.140983835076886,-5.0,16.6,70_1559,17
6943,57382604,-4.799999999999983,17.0,-0.75,-1.0,70.0,1.0,7.5,17.66465397340123,-15.767182542475627,-6.1,15.9,70_1559,17
6944,57452573,-4.799999999999983,16.800000000000068,-0.75,-1.0,70.0,1.0,7.5,17.472263734273305,-15.94539590092274,-5.5,16.5,70_1559,17
6945,57527612,-4.999999999999972,16.800000000000068,-0.75,-1.0,70.0,1.0,8.0,17.528262891684445,-16.574007756908834,-5.6,16.2,70_1559,17
6946,57597596,-5.199999999999989,16.800000000000068,-0.75,-1.25,70.0,1.0,9.0,17.58635834958455,-17.198541220065767,-5.7,16.3,70_1559,17
6947,57672325,-5.199999999999989,16.600000000000023,-0.75,-1.25,70.0,1.0,10.0,17.395401691251646,-17.39332214691198,-6.1,16.2,70_1559,17
6948,57742654,-5.399999999999977,16.600000000000023,-1.0,-1.25,70.0,3.0,10.5,17.45623097922345,-18.01976928177705,-6.1,16.1,70_1559,17
6949,57816344,-5.599999999999994,16.399999999999977,-1.0,-1.25,70.0,3.0,11.5,17.329743217947552,-18.853158764419117,-6.3,15.9,70_1559,17
6950,57892483,-5.799999999999983,16.399999999999977,-1.0,-1.5,70.0,3.0,11.5,17.3954016912516,-19.476575498931957,-6.6,15.6,70_1559,17
6951,57962662,-5.799999999999983,16.200000000000045,-1.0,-1.5,70.0,3.0,10.0,17.206975329789987,-19.698621374580174,-6.9,15.7,70_1559,17
6952,58037461,-5.999999999999972,16.200000000000045,-1.0,-1.5,70.0,3.0,5.0,17.275416058665595,-20.3231368296628,-6.9,15.5,70_1559,17
6953,58181725,-6.199999999999989,16.0,-1.0,-1.5,70.0,3.0,5.0,17.159254063041313,-21.181349500266204,-8.2,14.8,70_1559,17
6959,17594236,-3.1999999999999886,14.399999999999977,0.0,0.0,71.0,6.0,0.0,14.751271131668595,-12.528807709151488,26.3,14.4,71_1561,25
6960,19190420,-3.1999999999999886,14.600000000000023,0.0,0.0,71.0,6.0,-0.5,14.946571513226724,-12.362492415714248,-3.2,14.4,71_1561,25
6961,56582631,-3.3999999999999773,14.200000000000045,-0.5,-0.25,71.0,6.0,-4.0,14.601369798755222,-13.46520809481158,-3.2,14.6,71_1561,25
6962,56802659,-3.5999999999999943,14.200000000000045,-0.5,-0.25,71.0,6.0,-0.5,14.649232061784032,-14.225963898751727,-4.0,13.1,71_1561,25
6963,56947727,-3.5999999999999943,14.0,-0.5,-0.25,71.0,6.0,-2.5,14.45544879967412,-14.420773127510962,-4.0,13.5,71_1561,25
6964,57017776,-3.799999999999983,14.0,-0.75,-0.25,71.0,6.0,-2.0,14.506550244630867,-15.185837262201256,-3.8,13.6,71_1561,25
6965,57237806,-3.9999999999999716,13.800000000000068,-0.75,-0.5,71.0,6.0,1.5,14.368020044529505,-16.164499152256735,-4.4,12.3,71_1561,25
6966,57382864,-4.199999999999989,13.800000000000068,-0.75,-0.5,71.0,6.0,2.0,14.424978336205632,-16.927513064146922,-4.7,12.7,71_1561,25
6967,57527872,-4.399999999999977,13.600000000000023,-0.75,-0.75,71.0,6.0,4.0,14.294054708164524,-17.927919762007125,-4.9,12.7,71_1561,25
6968,57597846,-4.599999999999994,13.399999999999977,-0.75,-1.0,71.0,6.0,4.0,14.167568598739846,-18.94650468950906,-4.9,13.1,71_1561,25
6969,57672585,-4.799999999999983,13.399999999999977,-0.75,-1.0,71.0,6.0,4.0,14.23376267892644,-19.707978842978687,-5.3,12.8,71_1561,25
6970,57742914,-4.799999999999983,13.200000000000045,-1.0,-1.0,71.0,6.0,3.0,14.045639892863587,-19.98310652189985,-5.5,12.9,71_1561,25
6971,57816604,-4.999999999999972,13.200000000000045,-1.0,-1.0,71.0,6.0,2.5,14.115239990875143,-20.74608027568324,-5.5,12.5,71_1561,25
6972,58251535,-5.999999999999972,12.600000000000023,-1.0,-1.5,71.0,3.0,3.5,13.955644019535617,-25.463345061871472,-9.3,8.9,71_1561,25
6973,58396573,-6.199999999999989,12.399999999999977,-1.0,-1.5,71.0,3.0,3.0,13.86362146049867,-26.56505117707799,-8.2,11.1,71_1561,25
6974,58541091,-6.799999999999983,12.200000000000045,-1.0,-1.75,71.0,3.0,4.5,13.967104209534662,-29.13429219722602,-8.4,11.0,71_1561,25
6975,58686335,-7.199999999999989,12.0,-1.25,-1.75,71.0,3.0,5.0,13.994284547628714,-30.963756532073486,-9.3,10.7,71_1561,25
6976,58762645,-7.399999999999977,12.0,-1.25,-1.75,71.0,3.0,5.0,14.098226838861676,-31.660751096636517,-8.5,11.0,71_1561,25
6977,58833204,-7.799999999999983,11.800000000000011,-1.25,-2.0,71.0,3.0,6.0,14.144963768069537,-33.465379346355206,-8.6,11.1,71_1561,25
6978,58908263,-7.799999999999983,11.600000000000023,-1.25,-2.0,71.0,3.0,6.0,13.978555004005251,-33.917430536970244,-9.3,10.9,71_1561,25
6979,58978232,-8.599999999999994,11.600000000000023,-1.0,-2.5,71.0,3.0,6.5,14.440221604947773,-36.55247275209146,-9.2,10.7,71_1561,25
6980,59053241,-8.799999999999983,11.600000000000023,-1.0,-2.5,71.0,3.0,6.5,14.560219778561045,-37.18470645323303,-10.5,10.8,71_1561,25
6981,59123257,-9.399999999999977,11.200000000000045,-1.25,-2.0,71.0,3.0,4.5,14.621901381147412,-40.00625601417643,-10.6,10.9,71_1561,25
6982,59197786,-9.999999999999972,10.800000000000011,-1.5,-1.5,71.0,2.0,5.5,14.718695594379268,-42.79740183823409,-10.9,10.3,71_1561,25
6983,59268265,-10.199999999999989,10.400000000000034,-1.25,-1.5,71.0,3.0,7.0,14.567086187704131,-44.4437477729192,-11.1,9.7,71_1561,25
